Date,AAPL,ABBV,AMD,AMZN,APD,BA,BAC,CAT,CMCSA,COST,DE,DIS,DUK,EOG,EQR,FCX,GD,GEV,GOOG,HON,HOOD,INTC,JPM,KO,LIN,LMT,MCD,MDT,META,MLM,MO,MRNA,MS,MSFT,NEE,NEM,NFLX,NVDA,PCT,PEP,PFE,PG,PLD,PLTR,PSA,SBUX,SCHW,SLB,SPG,TEM,TGT,TMUS,TSLA,UNH,V,VZ,WELL,WMT,XOM,ZG
2023-01-03 00:00:00,123.76846313476562,149.16412353515625,64.0199966430664,85.81999969482422,291.3193664550781,195.38999938964844,31.6916561126709,229.55105590820312,33.525760650634766,437.31640625,412.4310302734375,87.88430786132812,95.42788696289062,114.4446029663086,54.16181564331055,36.75831604003906,236.80726623535156,,89.37885284423828,205.2865447998047,8.079999923706055,25.775144577026367,127.4903335571289,59.216156005859375,310.2227783203125,453.06304931640625,252.36245727539062,73.83557891845703,124.26531219482422,334.1189270019531,38.41495132446289,178.99000549316406,79.62261962890625,,79.22112274169922,46.49226379394531,294.95001220703125,14.304594039916992,6.300000190734863,168.9917449951172,45.458900451660156,143.3527374267578,106.1435317993164,6.389999866485596,252.64370727539062,96.24755859375,79.400634765625,49.28279113769531,105.03581237792969,,142.74037170410156,136.423095703125,108.0999984741211,503.0711364746094,204.1952667236328,34.429866790771484,63.45492935180664,46.58911895751953,,32.81999969482422
2023-01-04 00:00:00,125.04503631591797,150.36749267578125,64.66000366210938,85.13999938964844,291.33831787109375,203.63999938964844,32.2874641418457,231.9342041015625,34.48714065551758,440.48095703125,411.64361572265625,90.85758209228516,96.44935607910156,114.36184692382812,55.091514587402344,37.80522918701172,233.58758544921875,,88.39240264892578,201.2056884765625,8.359999656677246,26.69120979309082,128.67918395996094,59.18793487548828,308.68316650390625,452.0858459472656,252.41978454589844,76.39237976074219,126.88530731201172,343.5539855957031,38.322120666503906,177.36000061035156,80.4864730834961,,79.84483337402344,48.30207443237305,309.4100036621094,14.738279342651367,6.53000020980835,168.5772705078125,44.456783294677734,143.97695922851562,110.16546630859375,6.579999923706055,256.2649841308594,99.71257781982422,80.76693725585938,49.47418975830078,108.27068328857422,,143.67173767089844,137.32579040527344,113.63999938964844,489.3555603027344,209.33486938476562,35.29661178588867,65.24626922607422,46.641021728515625,,34.7400016784668
2023-01-05 00:00:00,123.71897888183594,150.18374633789062,62.33000183105469,83.12000274658203,286.8056335449219,204.99000549316406,32.22127151489258,230.89637756347656,34.85472869873047,434.3352355957031,403.1382141113281,90.79830169677734,95.02299499511719,114.38024139404297,52.90073776245117,38.619503021240234,233.0160369873047,,86.45933532714844,195.8699951171875,8.109999656677246,26.575496673583984,128.65066528320312,58.51064682006836,297.6911315917969,452.62664794921875,250.29074096679688,75.50550842285156,126.45694732666016,333.901611328125,38.288368225097656,173.50999450683594,79.80838775634766,,78.08708953857422,48.020751953125,309.70001220703125,14.254631042480469,6.460000038146973,166.8158721923828,44.039974212646484,142.1894073486328,106.29423522949219,6.320000171661377,249.96224975585938,99.6839599609375,80.53435516357422,50.40242385864258,104.92855834960938,,145.12049865722656,141.76071166992188,110.33999633789062,475.25201416015625,207.8579559326172,35.7857780456543,63.87196731567383,46.48204803466797,,34.25
2023-01-06 00:00:00,128.27110290527344,152.99472045898438,63.959999084472656,86.08000183105469,294.749755859375,213.0,32.542816162109375,239.1413116455078,35.71242904663086,465.8643493652344,414.55010986328125,92.7739028930664,96.78983306884766,117.22180938720703,54.64047622680664,40.98474884033203,236.47384643554688,,87.8443603515625,201.42604064941406,8.25,27.703699111938477,131.11245727539062,59.639469146728516,308.08868408203125,448.99285888671875,257.269775390625,76.2885971069336,129.5252227783203,346.94268798828125,39.19979476928711,180.35000610351562,81.33174133300781,,79.05101776123047,49.4085807800293,315.54998779296875,14.848198890686035,6.769999980926514,170.58360290527344,45.15737533569336,145.57533264160156,109.87347412109375,6.400000095367432,255.0210418701172,101.84123229980469,81.9200439453125,52.15363311767578,106.22431945800781,,150.66151428222656,145.77374267578125,113.05999755859375,475.2908020019531,214.39569091796875,36.20627975463867,66.13720703125,47.62082290649414,,34.959999084472656
2023-01-09 00:00:00,128.7955780029297,148.50270080566406,67.23999786376953,87.36000061035156,296.1656494140625,208.57000732421875,32.05103302001953,236.98880004882812,35.3919677734375,461.88946533203125,416.2317199707031,93.613525390625,96.79903411865234,117.47930908203125,53.940895080566406,41.51789474487305,233.57803344726562,,88.48207092285156,201.80921936035156,8.550000190734863,28.262983322143555,130.5706787109375,58.896324157714844,313.7017517089844,435.47296142578125,255.1503143310547,73.1562728881836,128.97731018066406,340.97540283203125,38.80315399169922,183.9499969482422,81.40605163574219,,79.44792175292969,48.967857360839844,315.1700134277344,15.6166410446167,6.650000095367432,168.9163818359375,42.9136962890625,143.7972412109375,109.31775665283203,6.5,259.1214599609375,99.9798583984375,82.78247833251953,53.24454879760742,105.73281860351562,,147.08665466308594,145.97000122070312,119.7699966430664,475.3490295410156,215.2325897216797,36.06070327758789,65.65381622314453,47.027099609375,,37.779998779296875
2023-01-10 00:00:00,129.36953735351562,146.6470947265625,68.05000305175781,89.87000274658203,297.115966796875,206.69000244140625,32.26856231689453,240.72686767578125,35.703006744384766,464.44610595703125,425.2037353515625,94.39389038085938,97.01988983154297,117.3505630493164,54.078975677490234,43.340309143066406,235.79751586914062,,88.92050170898438,202.45103454589844,8.720000267028809,28.388341903686523,131.73980712890625,58.444793701171875,313.8088684082031,438.6039123535156,256.7351379394531,74.42996215820312,132.48391723632812,339.8194885253906,38.811588287353516,189.64999389648438,82.59500122070312,,79.89208221435547,49.83993911743164,327.5400085449219,15.89743709564209,6.880000114440918,167.52232360839844,42.230838775634766,143.6553955078125,109.30834197998047,6.699999809265137,259.0938415527344,101.1825942993164,82.9665756225586,53.55077362060547,104.41919708251953,,146.7291717529297,146.74508666992188,118.8499984741211,471.4109191894531,217.68423461914062,36.5662727355957,65.38843536376953,46.997901916503906,,39.72999954223633
2023-01-11 00:00:00,132.100830078125,144.37814331054688,69.05999755859375,95.08999633789062,297.2109375,208.02999877929688,32.51445007324219,240.93826293945312,35.768985748291016,467.2536315917969,421.3641357421875,95.15449523925781,97.2315444946289,116.65164184570312,56.509071350097656,43.931617736816406,236.8929901123047,,91.92969512939453,203.37066650390625,8.760000228881836,28.783693313598633,132.71881103515625,58.3319091796875,321.20513916015625,439.2774963378906,256.6396789550781,75.77912139892578,132.38430786132812,350.70684814453125,38.66812515258789,186.63999938964844,83.06871795654297,,80.32679748535156,49.192909240722656,327.260009765625,15.989367485046387,7.269999980926514,167.710693359375,42.08008575439453,142.4921112060547,113.92369079589844,6.980000019073486,270.602783203125,101.46896362304688,80.83474731445312,53.89527893066406,108.44941711425781,,149.5514678955078,145.99942016601562,123.22000122070312,478.5887451171875,218.6786651611328,35.89509201049805,68.08018493652344,47.409934997558594,,41.06999969482422
2023-01-12 00:00:00,132.0216827392578,141.16026306152344,70.80000305175781,95.2699966430664,294.77825927734375,214.32000732421875,32.59956741333008,245.10877990722656,36.466453552246094,465.4398498535156,423.90118408203125,98.59203338623047,96.69780731201172,119.96221923828125,56.62873840332031,43.8635368347168,235.94993591308594,,91.58094024658203,206.89585876464844,9.039999961853027,29.20797348022461,132.5857391357422,57.57936096191406,320.51324462890625,438.0820617675781,254.61561584472656,75.335693359375,136.18975830078125,347.3477478027344,38.313682556152344,188.05999755859375,84.0904769897461,,80.3929443359375,50.074371337890625,330.1300048828125,16.499000549316406,7.739999771118164,165.572509765625,42.31065368652344,141.68814086914062,115.02572631835938,7.010000228881836,272.8234558105469,101.0394058227539,80.89291381835938,55.502952575683594,112.58687591552734,,150.2852325439453,147.08851623535156,123.55999755859375,480.79058837890625,220.1752471923828,36.44424057006836,68.3360824584961,46.98168182373047,,42.06999969482422
2023-01-13 00:00:00,133.35760498046875,142.4400177001953,71.0,98.12000274658203,295.9090881347656,214.1300048828125,33.318328857421875,248.3664093017578,36.69266128540039,468.1605529785156,427.34222412109375,98.1870346069336,96.60578918457031,119.8095474243164,55.800289154052734,43.81490707397461,228.89141845703125,,92.46775817871094,207.4993896484375,9.319999694824219,29.034404754638672,135.93150329589844,57.78632354736328,325.5804443359375,426.78228759765625,256.716064453125,76.03384399414062,136.458740234375,351.0921325683594,38.49934387207031,192.0,85.14010620117188,,80.02437591552734,50.965206146240234,332.82000732421875,16.886714935302734,7.659999847412109,165.06390380859375,42.4348030090332,142.70013427734375,114.81848907470703,6.960000038146973,268.0227355957031,102.35670471191406,80.40840148925781,55.770904541015625,112.2115478515625,,154.84788513183594,146.86282348632812,122.4000015258789,474.87371826171875,219.62388610839844,36.487823486328125,67.43568420410156,47.13740539550781,,42.22999954223633
2023-01-17 00:00:00,134.5253143310547,141.72592163085938,71.58999633789062,96.05000305175781,291.1388244628906,211.41000366210938,32.646854400634766,246.25233459472656,36.70208740234375,469.62701416015625,425.9522399902344,98.69081115722656,95.9063949584961,120.36479949951172,56.490665435791016,42.9395866394043,229.7011260986328,,91.83004760742188,203.31320190429688,9.520000457763672,28.54262351989746,133.8308868408203,58.021484375,321.57537841796875,424.2491149902344,261.6997375488281,75.80741882324219,134.8448944091797,348.8395690917969,38.111141204833984,190.69000244140625,90.17457580566406,,81.02611541748047,49.20228958129883,326.2200012207031,17.689136505126953,8.635000228881836,165.83624267578125,40.86512756347656,142.2840118408203,114.36639404296875,7.070000171661377,268.69537353515625,101.89852142333984,80.90259552001953,55.943153381347656,111.7200698852539,,152.49600219726562,144.2136688232422,131.49000549316406,470.51849365234375,219.5648193359375,35.60744094848633,67.9664535522461,46.85190963745117,,41.66999816894531
