Date,BHP,CVX,EBAY,EOG,LMT,MAR,MCD,MRNA,NFLX,OKTA,PFE,PLTR,SBUX,TGT,TM
2023-01-18,62.79043197631836,163.48655700683594,44.070518493652344,119.18946838378906,418.6608581542969,156.56417846679688,253.99508666992188,197.02000427246094,326.3299865722656,68.58999633789062,40.56709671020508,6.900000095367432,100.22804260253906,151.30125427246094,145.50999450683594
2023-01-19,63.546939849853516,165.1192626953125,43.64879608154297,121.50311279296875,416.80133056640625,157.77915954589844,251.64642333984375,190.3800048828125,315.7799987792969,67.66999816894531,40.531044006347656,6.730000019073486,99.52167510986328,149.67373657226562,144.17999267578125
2023-01-20,64.08203887939453,166.87196350097656,44.72227096557617,122.85430145263672,420.56787109375,163.54046630859375,256.4200744628906,193.97999572753906,342.5,68.69999694824219,40.666263580322266,7.019999980926514,100.26622772216797,152.5994873046875,146.11000061035156
2023-01-23,64.00823211669922,166.65057373046875,45.68075180053711,124.17766571044922,418.6703796386719,165.6078643798828,257.0979309082031,196.94000244140625,357.4200134277344,69.83000183105469,40.549068450927734,7.380000114440918,101.38304138183594,154.8760986328125,146.02999877929688
2023-01-24,64.35881042480469,166.80738830566406,44.751033782958984,122.86354064941406,426.21307373046875,166.20555114746094,257.3556823730469,196.75999450683594,363.8299865722656,68.69999694824219,40.3056640625,7.019999980926514,101.79351043701172,153.86007690429688,146.00999450683594
2023-01-25,65.28138732910156,165.19308471679688,46.89801025390625,122.62293243408203,430.8904724121094,168.85104370117188,260.6399841308594,193.07000732421875,367.9599914550781,67.95999908447266,40.63020324707031,7.21999979019165,102.1180648803711,154.48101806640625,146.14999389648438
2023-01-26,65.7242202758789,173.22767639160156,47.11845779418945,125.79722595214844,436.2509460449219,171.05563354492188,262.2821044921875,193.24000549316406,364.8699951171875,69.98999786376953,40.257205963134766,7.239999771118164,103.8171615600586,157.13388061523438,145.47000122070312
2023-01-27,64.46951293945312,165.53439331054688,46.96510696411133,124.6219253540039,436.0517272949219,170.81068420410156,260.1244201660156,189.35000610351562,360.7699890136719,71.37999725341797,39.83871078491211,7.550000190734863,104.06533813476562,158.52621459960938,147.16000366210938
2023-01-30,64.2757797241211,160.69151306152344,46.85967254638672,122.25273895263672,436.9909973144531,167.7438507080078,258.62548828125,180.8699951171875,353.1099853515625,69.20999908447266,39.620361328125,7.369999885559082,103.4735336303711,158.68612670898438,145.17999267578125
2023-01-31,64.71862030029297,160.5254669189453,47.44434356689453,122.39153289794922,439.5242004394531,170.6636962890625,255.2935028076172,176.05999755859375,353.8599853515625,73.61000061035156,40.17531967163086,7.78000020980835,104.17988586425781,161.94114685058594,147.11000061035156
2023-02-01,64.6724853515625,158.07174682617188,48.306968688964844,117.8012924194336,438.5659484863281,171.81988525390625,254.2146453857422,174.3000030517578,361.989990234375,76.1500015258789,40.002464294433594,8.199999809265137,104.99125671386719,166.5884552001953,148.5800018310547
2023-02-02,62.31991958618164,155.90396118164062,49.51463317871094,115.45063018798828,433.7652587890625,172.613525390625,251.29319763183594,176.35000610351562,366.8900146484375,81.2699966430664,40.339080810546875,8.989999771118164,104.18942260742188,170.2950439453125,146.6199951171875
2023-02-03,61.886314392089844,156.3098602294922,48.5561637878418,115.33032989501953,435.558349609375,170.9086456298828,252.26702880859375,173.25,365.8999938964844,77.47000122070312,40.08434295654297,8.40999984741211,99.55986022949219,166.2873992919922,144.7100067138672
2023-02-06,60.90837478637695,156.48513793945312,47.90441131591797,114.59922790527344,445.06500244140625,168.8412628173828,255.78997802734375,170.27000427246094,361.4800109863281,76.33999633789062,39.81140899658203,8.3100004196167,100.24713897705078,163.54042053222656,143.7899932861328
2023-02-07,61.63721466064453,160.59002685546875,48.086517333984375,118.25476837158203,444.33441162109375,171.878662109375,255.23622131347656,171.05999755859375,362.95001220703125,77.22000122070312,39.65675354003906,8.329999923706055,101.97488403320312,164.40591430664062,144.63999938964844
2023-02-08,61.39734649658203,156.81719970703125,47.11845779418945,119.0506591796875,445.5867614746094,170.49713134765625,250.9208526611328,164.33999633789062,366.8299865722656,75.91000366210938,40.01156234741211,8.220000267028809,101.46895599365234,161.6118927001953,143.8300018310547
2023-02-09,61.51728057861328,155.378173828125,46.380435943603516,117.68098449707031,446.0042724609375,171.36915588378906,248.85867309570312,164.47999572753906,362.5,77.16000366210938,39.429317474365234,7.949999809265137,101.7375717163086,161.2167510986328,144.8300018310547
2023-02-10,60.87147903442383,158.6344451904297,46.08331298828125,124.14065551757812,456.1939392089844,167.91041564941406,250.53895568847656,169.27999877929688,347.3599853515625,76.38999938964844,39.92059326171875,7.510000228881836,102.73527526855469,159.94674682617188,143.4199981689453
2023-02-13,61.572635650634766,157.74888610839844,46.89801025390625,123.34477233886719,457.27557373046875,170.849853515625,254.1478271484375,171.47999572753906,358.57000732421875,75.55999755859375,40.020660400390625,7.610000133514404,104.10713195800781,163.05125427246094,143.86000061035156
2023-02-14,61.960121154785156,158.9573211669922,46.773406982421875,123.2059555053711,456.9055480957031,177.61056518554688,254.5392608642578,175.6199951171875,359.9599914550781,77.27999877929688,39.775020599365234,9.220000267028809,103.58909606933594,162.03831481933594,142.64999389648438
2023-02-15,61.62799072265625,157.2821807861328,47.588111877441406,118.94886016845703,455.890380859375,176.94427490234375,254.49154663085938,177.27999877929688,361.4200134277344,78.45999908447266,39.41111755371094,10.109999656677246,104.5676040649414,166.6295928955078,140.97000122070312
2023-02-16,61.93244171142578,155.01153564453125,46.63922119140625,115.81156921386719,447.10479736328125,172.24119567871094,253.79458618164062,172.30999755859375,350.7099914550781,75.2699966430664,39.074501037597656,9.710000038146973,103.16697692871094,165.228515625,142.6999969482422
2023-02-17,61.295867919921875,151.54965209960938,46.236663818359375,109.59251403808594,451.26043701171875,169.03721618652344,257.7662353515625,166.60000610351562,347.9599914550781,74.01000213623047,39.31104278564453,9.199999809265137,102.744873046875,163.9789581298828,142.85000610351562
2023-02-21,61.13902282714844,149.82803344726562,45.90120315551758,110.34210968017578,454.63800048828125,167.234375,256.39141845703125,160.08999633789062,337.5,72.16999816894531,38.84706115722656,8.470000267028809,100.51921081542969,157.35238647460938,139.17999267578125
2023-02-22,59.210845947265625,149.22314453125,45.862857818603516,108.80586242675781,454.9605712890625,167.1461639404297,256.4773864746094,158.1699981689453,334.8800048828125,72.55999755859375,38.55594253540039,8.359999656677246,100.50961303710938,156.8790740966797,138.64999389648438
2023-02-23,57.965370178222656,150.6934814453125,43.46668243408203,110.6197509765625,454.5336608886719,168.86488342285156,254.7015838623047,147.57000732421875,323.6499938964844,73.41999816894531,38.483150482177734,8.170000076293945,99.30085754394531,156.6708221435547,138.9499969482422
2023-02-24,55.751190185546875,151.14019775390625,43.198307037353516,105.74260711669922,455.7859802246094,167.28366088867188,251.7418670654297,139.25999450683594,317.1499938964844,72.2699966430664,37.98278045654297,8.09000015258789,97.46852111816406,158.0529327392578,136.0500030517578
2023-02-27,55.7696418762207,151.52174377441406,43.89799499511719,106.19607543945312,454.922607421875,166.5765380859375,252.79214477539062,138.27000427246094,323.0299987792969,71.63999938964844,37.100311279296875,8.029999732971191,98.27436828613281,157.91091918945312,136.25
2023-02-28,56.24938201904297,149.61398315429688,43.99384307861328,104.59504699707031,452.7936096191406,166.2131805419922,253.41629028320312,138.80999755859375,322.1300048828125,71.29000091552734,36.90925598144531,7.840000152587891,97.93859100341797,159.51075744628906,135.9199981689453
2023-03-01,58.26981735229492,150.80519104003906,43.85007095336914,109.21305847167969,452.8603515625,166.40957641601562,252.27359008789062,135.66000366210938,313.4800109863281,71.44000244140625,36.554447174072266,7.690000057220459,97.30543518066406,153.73617553710938,136.52999877929688
2023-03-02,59.97658157348633,151.27978515625,43.687129974365234,111.79509735107422,456.6602478027344,167.8434600830078,256.9307556152344,137.86000061035156,311.8800048828125,80.91000366210938,36.954742431640625,7.96999979019165,98.8211898803711,157.08734130859375,137.27000427246094
2023-03-03,60.75154113769531,153.51324462890625,44.128028869628906,112.69276428222656,456.2592468261719,169.9746551513672,258.37109375,143.1999969482422,315.17999267578125,85.55000305175781,37.43692398071289,8.329999923706055,100.29855346679688,157.14413452148438,139.8300018310547
2023-03-06,59.08168411254883,154.63925170898438,42.8916015625,111.89688110351562,458.4360656738281,171.98797607421875,259.8786926269531,144.02999877929688,312.0299987792969,84.1500015258789,37.400535583496094,8.279999732971191,100.72067260742188,156.38682556152344,140.1300048828125
2023-03-07,57.393375396728516,152.64776611328125,42.15357208251953,109.4444351196289,456.99444580078125,170.4657440185547,256.5082702636719,141.0500030517578,308.4700012207031,85.41999816894531,36.70001220703125,8.279999732971191,99.13777160644531,154.1337890625,139.0800018310547
2023-03-08,58.3620719909668,151.679931640625,42.42195129394531,109.04649353027344,457.79638671875,170.33804321289062,254.77978515625,142.0800018310547,311.7900085449219,85.95999908447266,36.49986267089844,8.130000114440918,98.33191680908203,154.78697204589844,139.7100067138672
2023-03-09,56.02796173095703,149.3720245361328,41.40019607543945,106.42745208740234,454.3116149902344,164.7301788330078,251.22694396972656,137.36000061035156,297.7799987792969,83.6500015258789,35.8994140625,7.690000057220459,96.22138977050781,152.07009887695312,138.52000427246094
2023-03-10,55.45596694946289,148.59031677246094,40.52303695678711,103.81766510009766,453.9774475097656,161.58740234375,251.61102294921875,138.2899932861328,292.760009765625,81.02999877929688,35.835731506347656,7.349999904632568,95.33880615234375,149.74130249023438,137.97000122070312
2023-03-13,56.01873779296875,147.69692993164062,39.60731506347656,100.96723937988281,455.724609375,157.6884002685547,252.6192626953125,147.89999389648438,293.510009765625,79.98999786376953,36.26332092285156,7.869999885559082,95.0510025024414,149.49517822265625,137.1199951171875
2023-03-14,56.27705764770508,149.60467529296875,39.67478561401367,101.0597915649414,457.19488525390625,159.78030395507812,255.32716369628906,151.27999877929688,294.94000244140625,81.80999755859375,36.29970932006836,7.889999866485596,95.4155502319336,149.92117309570312,136.6699981689453
2023-03-15,53.67539596557617,143.1276397705078,39.33741760253906,94.78326416015625,451.8865966796875,155.498291015625,255.74966430664062,149.60000610351562,303.7900085449219,83.20999908447266,36.64542770385742,7.900000095367432,95.30042266845703,150.64064025878906,133.5800018310547
2023-03-16,53.12185287475586,143.58364868164062,39.954322814941406,97.58529663085938,451.8197326660156,158.2482147216797,259.8114929199219,151.77999877929688,310.05999755859375,84.36000061035156,36.727298736572266,7.980000019073486,96.34611511230469,154.35153198242188,135.89999389648438
2023-03-17,53.14030075073242,141.76895141601562,40.54231262207031,95.96944427490234,444.7833557128906,155.93043518066406,256.575439453125,150.02000427246094,303.5,83.83000183105469,36.481666564941406,7.880000114440918,94.68644714355469,150.8583526611328,133.47999572753906
2023-03-20,54.210487365722656,143.853515625,41.4869499206543,98.49127197265625,454.1683654785156,160.12405395507812,259.9747314453125,154.52000427246094,305.1300048828125,84.23999786376953,37.12760543823242,8.079999923706055,95.78968811035156,154.53138732910156,135.1300048828125
2023-03-21,53.69384765625,148.25527954101562,42.171329498291016,101.45209503173828,453.27093505859375,164.75961303710938,259.46575927734375,152.10000610351562,305.7900085449219,84.4800033569336,36.99113845825195,8.449999809265137,96.45162963867188,154.0296630859375,135.77999877929688
2023-03-22,53.07572555541992,145.24014282226562,41.31344223022461,98.7528076171875,447.6761474609375,160.29100036621094,257.2188415527344,148.17999267578125,293.8999938964844,82.29000091552734,36.399784088134766,8.210000038146973,95.0893783569336,149.06919860839844,135.57000732421875
2023-03-23,53.149532318115234,143.79769897460938,40.91823959350586,97.86548614501953,446.72149658203125,157.1187744140625,258.89923095703125,149.4199981689453,320.3699951171875,84.26000213623047,36.554447174072266,8.329999923706055,94.41783905029297,147.7912139892578,135.8699951171875
2023-03-24,53.64772033691406,145.23080444335938,41.12065887451172,98.52862548828125,453.0609130859375,153.75994873046875,260.54119873046875,150.8800048828125,328.3900146484375,82.25,36.74549865722656,8.199999809265137,94.34107971191406,147.88587951660156,136.64999389648438
2023-03-27,53.85990905761719,146.7104949951172,41.062828063964844,101.2279052734375,451.9629211425781,153.77957153320312,262.9514465332031,148.35000610351562,327.6600036621094,83.33000183105469,36.59083938598633,8.039999961853027,94.64807891845703,150.87730407714844,136.9600067138672
2023-03-28,55.02235412597656,148.4228057861328,41.323081970214844,103.12395477294922,450.1011962890625,156.1366729736328,264.88153076171875,146.9199981689453,323.5199890136719,82.16000366210938,36.381587982177734,8.0,94.70563507080078,151.24652099609375,137.92999267578125
2023-03-29,56.083316802978516,149.69775390625,42.055660247802734,105.24417114257812,452.7267761230469,159.23033142089844,266.4082946777344,148.8000030517578,332.0299987792969,84.19000244140625,36.61812973022461,8.220000267028809,96.52838134765625,149.67506408691406,139.6699981689453
2023-03-30,58.020721435546875,151.12156677246094,42.325557708740234,106.04741668701172,451.762451171875,159.7606658935547,266.744384765625,147.44000244140625,338.42999267578125,84.33999633789062,36.73639678955078,8.149999618530273,97.19992065429688,151.71981811523438,139.6199951171875
2023-03-31,58.50046157836914,151.83815002441406,42.76895523071289,107.06546783447266,451.3327941894531,163.0703887939453,268.4919738769531,153.5800018310547,345.4800109863281,86.23999786376953,37.11850357055664,8.449999809265137,99.89563751220703,156.79388427734375,141.69000244140625
2023-04-03,57.94691848754883,158.156982421875,42.68220138549805,113.39806365966797,464.5941162109375,161.51866149902344,270.9214172363281,159.47999572753906,348.2799987792969,83.44999694824219,37.618873596191406,8.380000114440918,100.58636474609375,157.200927734375,142.33999633789062
2023-04-04,56.166351318359375,157.3101043701172,42.730403900146484,111.72618865966797,466.42718505859375,161.44009399414062,271.0558776855469,156.52000427246094,346.75,82.2300033569336,37.209476470947266,8.350000381469727,99.77094268798828,157.1914825439453,142.13999938964844
2023-04-05,55.94493103027344,158.0918426513672,42.267723083496094,112.42670440673828,467.81158447265625,159.65264892578125,270.8061828613281,154.61000061035156,342.3500061035156,78.58999633789062,37.80083084106445,7.980000019073486,100.63433074951172,156.4246826171875,140.4199981689453
2023-04-06,55.31757736206055,156.01657104492188,41.99782180786133,111.49268341064453,467.98345947265625,160.1338653564453,271.6416320800781,158.27000427246094,339.3299865722656,79.95999908447266,37.755340576171875,8.09000015258789,100.42327880859375,156.7465362548828,138.8699951171875
2023-04-10,55.64970779418945,156.61216735839844,41.83395767211914,112.42670440673828,474.2655944824219,159.87850952148438,272.4962463378906,160.14999389648438,338.989990234375,78.01000213623047,37.96458435058594,8.390000343322754,100.48082733154297,159.9840850830078,138.00999450683594
2023-04-11,57.85466003417969,157.47763061523438,41.93035125732422,113.6502456665039,465.7589416503906,160.9490203857422,273.16839599609375,155.25,338.2099914550781,78.2300033569336,38.0191764831543,8.609999656677246,101.44017791748047,160.53314208984375,137.58999633789062
2023-04-12,57.5594367980957,158.0360107421875,41.236328125,114.2386703491211,466.00714111328125,158.58212280273438,273.95574951171875,155.55999755859375,331.0299987792969,75.95999908447266,37.6370735168457,8.329999923706055,101.30586242675781,154.78697204589844,136.44000244140625
2023-04-13,57.84543228149414,160.14849853515625,42.036380767822266,114.05529022216797,469.8642883300781,162.5400390625,277.57586669921875,160.52999877929688,346.19000244140625,75.75,37.728050231933594,8.579999923706055,102.63935852050781,154.55978393554688,137.22999572753906
2023-04-14,56.81215286254883,160.4741973876953,41.95927047729492,114.35620880126953,465.902099609375,165.0935516357422,277.48944091796875,157.10000610351562,338.6300048828125,74.30000305175781,37.47330856323242,8.8100004196167,103.0998306274414,152.410888671875,135.9600067138672
2023-04-17,57.328792572021484,159.0596466064453,42.20024108886719,113.57572937011719,467.4774475097656,166.7140350341797,277.8063049316406,143.97000122070312,332.7200012207031,77.73999786376953,37.46421432495117,8.800000190734863,103.90567779541016,154.02017211914062,137.75
2023-04-18,58.445106506347656,158.6874237060547,42.45086669921875,111.9018783569336,478.7146911621094,170.5541229248047,279.3426818847656,142.6300048828125,333.70001220703125,77.80999755859375,36.89105987548828,8.729999542236328,103.52194213867188,153.73617553710938,137.0399932861328
2023-04-19,57.8823356628418,158.83631896972656,42.132774353027344,111.71382904052734,472.74755859375,170.6032257080078,279.6883544921875,142.82000732421875,323.1199951171875,76.91000366210938,36.60903549194336,8.489999771118164,102.80243682861328,153.84031677246094,135.25999450683594
2023-04-20,56.0095100402832,158.06390380859375,41.81468200683594,111.20603942871094,468.3939514160156,170.65231323242188,279.4290771484375,141.13999938964844,325.3500061035156,76.37000274658203,36.25422668457031,8.149999618530273,102.69691467285156,151.72926330566406,133.8000030517578
2023-04-21,54.201263427734375,157.38455200195312,41.554420471191406,110.31269836425781,460.7083435058594,171.2906951904297,280.44696044921875,140.85000610351562,327.9800109863281,75.95999908447266,36.58173751831055,8.180000305175781,103.79055786132812,153.52792358398438,134.6699981689453
2023-04-24,54.5426139831543,159.58079528808594,42.27736282348633,112.07115936279297,459.1521301269531,171.2121124267578,281.5416564941406,138.13999938964844,329.0199890136719,73.1500015258789,36.30880355834961,8.100000381469727,104.8458251953125,155.1940460205078,134.83999633789062
2023-04-25,52.679012298583984,157.26361083984375,42.42195129394531,109.71087646484375,454.0538330078125,169.76840209960938,279.9188537597656,134.89999389648438,322.54998779296875,69.87999725341797,35.78114700317383,7.739999771118164,104.89378356933594,149.20172119140625,133.50999450683594
2023-04-26,53.84145736694336,154.4624481201172,41.79541015625,108.76112365722656,440.7257080078125,162.16685485839844,278.23846435546875,130.72000122070312,321.1499938964844,69.23999786376953,35.14430618286133,7.739999771118164,106.93717193603516,147.15695190429688,134.02000427246094
2023-04-27,54.48726272583008,155.36514282226562,43.916015625,108.93038177490234,443.95269775390625,162.43202209472656,283.0011901855469,130.07000732421875,325.8500061035156,70.02999877929688,35.244384765625,7.820000171661377,108.16512298583984,149.71290588378906,137.52000427246094
2023-04-28,54.46881103515625,156.88204956054688,44.7546272277832,112.34386444091797,443.4275817871094,166.3113555908203,283.9902038574219,132.88999938964844,329.92999267578125,68.52999877929688,35.3808479309082,7.75,109.64250183105469,149.33425903320312,137.3300018310547
2023-05-01,54.1090087890625,155.63502502441406,44.012413024902344,111.56336975097656,448.1822204589844,167.09706115722656,285.74749755859375,133.39999389648438,324.1199951171875,68.63999938964844,35.671974182128906,7.78000020980835,109.9015121459961,148.73788452148438,136.69000244140625
2023-05-02,53.269466400146484,148.9346466064453,43.49189376831055,104.95269012451172,438.11932373046875,175.41558837890625,286.2180480957031,131.39999389648438,317.54998779296875,70.27999877929688,35.5355110168457,7.590000152587891,109.80558013916016,147.41256713867188,135.16000366210938
2023-05-03,53.69384765625,145.94740295410156,43.15452575683594,104.39788055419922,432.562744140625,175.25843811035156,283.48126220703125,130.13999938964844,319.29998779296875,70.1500015258789,34.98054885864258,7.559999942779541,99.73255920410156,146.32391357421875,135.57000732421875
2023-05-04,53.67539596557617,145.3797149658203,42.77859878540039,104.67057800292969,431.4742431640625,173.3236846923828,283.4237060546875,134.3300018310547,320.7799987792969,72.6500015258789,34.78040313720703,7.380000114440918,100.46165466308594,144.3927459716797,134.91000366210938
2023-05-05,56.083316802978516,149.0928497314453,43.98349380493164,107.35999298095703,434.9208984375,173.41209411621094,284.8064880371094,137.0399932861328,322.760009765625,73.77999877929688,35.01694107055664,7.409999847412109,102.85040283203125,147.96160888671875,137.5399932861328
2023-05-08,56.15711975097656,148.50656127929688,44.54255676269531,107.53865814208984,430.5481262207031,174.7673797607422,284.8928527832031,131.75,331.2099914550781,79.25,35.18069839477539,7.739999771118164,102.81201934814453,148.1509552001953,137.80999755859375
2023-05-09,55.79731750488281,148.07847595214844,44.15700149536133,106.98384857177734,431.579345703125,175.78878784179688,284.8640441894531,133.77000427246094,332.1400146484375,76.02999877929688,35.007843017578125,9.550000190734863,102.37073516845703,149.02186584472656,140.85000610351562
2023-05-10,55.03158187866211,146.18934631347656,44.16663360595703,105.46987915039062,432.63909912109375,172.48887634277344,284.77764892578125,130.8300018310547,335.4200134277344,78.25,34.84408950805664,9.9399995803833,102.62016296386719,149.3153076171875,143.58999633789062
2023-05-11,53.20488357543945,145.3797149658203,44.128074645996094,103.9371109008789,430.2904052734375,171.36927795410156,283.06842041015625,128.41000366210938,344.760009765625,78.88999938964844,34.55900192260742,9.880000114440918,101.83921813964844,150.39450073242188,142.6699981689453
2023-05-12,53.79533386230469,145.751953125,43.28947067260742,103.83367156982422,430.3858642578125,170.9862518310547,284.3647155761719,129.3000030517578,339.8900146484375,76.47000122070312,34.347496032714844,9.5,102.31165313720703,149.56146240234375,143.27000427246094
2023-05-15,54.8747444152832,146.2917022705078,43.50153732299805,104.69879913330078,431.4647521972656,172.36119079589844,284.13427734375,130.25999450683594,335.8900146484375,78.37999725341797,34.172767639160156,9.520000457763672,102.81298065185547,152.0038299560547,142.39999389648438
2023-05-16,53.629268646240234,142.85777282714844,41.47731018066406,101.21009063720703,427.4643859863281,171.44784545898438,282.453857421875,125.11000061035156,333.75,78.11000061035156,34.03482437133789,9.470000267028809,101.50179290771484,149.544921875,141.1300048828125
2023-05-17,54.561065673828125,144.90509033203125,42.296634674072266,104.1910171508789,436.60125732421875,173.94241333007812,281.7912902832031,125.56999969482422,339.9599914550781,80.3499984741211,33.79572296142578,10.25,101.89707946777344,153.40481567382812,142.02000427246094
2023-05-18,53.961395263671875,144.72654724121094,42.52798080444336,105.3382339477539,435.1213684082031,177.80209350585938,282.3578186035156,125.33000183105469,371.2900085449219,81.19000244140625,33.547428131103516,11.739999771118164,103.24681854248047,146.9430389404297,142.50999450683594
2023-05-19,53.998294830322266,145.87301635742188,41.91107177734375,107.75493621826172,433.91839599609375,175.23880004882812,283.7982177734375,126.23999786376953,365.3599853515625,82.1500015258789,33.81412124633789,11.710000038146973,101.72354125976562,145.1322479248047,142.22000122070312
2023-05-22,54.08132553100586,143.25119018554688,42.52798080444336,106.7769775390625,434.1380310058594,171.55587768554688,277.8447265625,126.73999786376953,363.010009765625,85.44000244140625,35.634952545166016,11.84000015258789,99.20719909667969,144.7796173095703,141.19000244140625
2023-05-23,53.269466400146484,147.39537048339844,42.20024108886719,106.69233703613281,432.14263916015625,166.50778198242188,274.9831848144531,137.75,355.989990234375,83.41999816894531,36.45340347290039,12.640000343322754,96.73906707763672,140.25257873535156,139.5500030517578
2023-05-24,51.1198616027832,147.7900390625,41.73756790161133,106.53247833251953,432.2285461425781,165.24085998535156,274.5511474609375,131.58999633789062,364.8500061035156,84.66999816894531,35.52459716796875,12.229999542236328,96.0352783203125,136.38314819335938,139.3300018310547
2023-05-25,50.769283294677734,145.24339294433594,42.0460205078125,103.81485748291016,422.78619384765625,169.112548828125,274.1669921875,126.47000122070312,359.0,84.56999969482422,34.788909912109375,12.84000015258789,94.90726470947266,134.1434326171875,139.60000610351562
2023-05-26,52.28230285644531,144.7923126220703,42.759315490722656,103.55156707763672,428.1518249511719,169.2110595703125,274.6663818359375,126.23999786376953,378.8800048828125,88.0999984741211,34.57740020751953,13.649999618530273,94.99403381347656,132.4088592529297,140.0800018310547
2023-05-30,51.49812316894531,143.8902130126953,42.0460205078125,102.3197021484375,427.69354248046875,166.58067321777344,273.5909423828125,128.88999938964844,392.9800109863281,90.11000061035156,34.03482437133789,14.710000038146973,94.24202728271484,127.55778503417969,137.72999572753906
2023-05-31,50.64935302734375,141.5408935546875,41.241363525390625,100.890380859375,426.77081298828125,165.2999725341797,273.7732849121094,127.70999908447266,395.2300109863281,90.9000015258789,34.96363830566406,14.710000038146973,94.13597106933594,124.78435516357422,136.1300048828125
2023-06-01,52.023983001708984,142.98806762695312,41.93938064575195,101.6990737915039,432.2110595703125,168.6002655029297,276.423583984375,128.52000427246094,403.1300048828125,74.69000244140625,34.96363830566406,14.539999961853027,94.020263671875,125.00357055664062,140.64999389648438
2023-06-02,54.173587799072266,146.84091186523438,43.03488540649414,105.24420166015625,436.8438720703125,174.59002685546875,279.86016845703125,130.50999450683594,400.4700012207031,73.83000183105469,35.276302337646484,14.520000457763672,95.92921447753906,126.96688079833984,146.0
2023-06-05,53.389400482177734,146.13613891601562,43.90740966796875,104.99030303955078,437.0361328125,174.59002685546875,278.43145751953125,128.89999389648438,403.5400085449219,72.01000213623047,35.54298782348633,15.239999771118164,96.3437728881836,124.4698715209961,145.72999572753906
2023-06-06,54.2197151184082,146.39926147460938,43.80076599121094,106.08110809326172,440.8231506347656,178.21542358398438,274.6763610839844,126.9000015258789,399.2900085449219,72.63999938964844,35.28549575805664,15.460000038146973,94.69515991210938,126.47127532958984,148.47999572753906
2023-06-07,54.18281173706055,150.19573974609375,43.68443298339844,109.31592559814453,443.8220520019531,174.61959838867188,272.1278076171875,125.61000061035156,399.7699890136719,72.02999877929688,35.763694763183594,14.6899995803833,94.40591430664062,125.56587219238281,145.30999755859375
2023-06-08,55.363704681396484,149.64129638671875,44.21764373779297,109.22189331054688,446.1480407714844,175.8313446044922,275.8733215332031,124.94000244140625,409.3699951171875,71.44999694824219,35.94761657714844,15.1899995803833,95.59178161621094,125.10841369628906,146.86000061035156
2023-06-09,55.04080581665039,149.28419494628906,44.411537170410156,109.31592559814453,444.72552490234375,176.35345458984375,276.84832763671875,123.26000213623047,420.0199890136719,71.4000015258789,35.8372688293457,15.020000457763672,94.44447326660156,121.02930450439453,148.63999938964844
