Date,AAPL,AMD,CAT,GOOGL,HD,JPM,META,MSFT,NEE,NVDA,PLD,UNH,V,WMT,XOM
2023-02-02,149.25050354003906,88.30999755859375,237.3251495361328,107.35083770751953,322.6868896484375,132.06297302246094,188.05166625976562,260.32769775390625,71.443603515625,21.693220138549805,126.67711639404297,456.6962585449219,226.02374267578125,46.595603942871094,103.93501281738281
2023-02-03,152.89215087890625,86.08999633789062,240.0966796875,104.40153503417969,314.814208984375,134.10655212402344,185.82017517089844,254.1786346435547,70.56472778320312,21.08466339111328,123.97382354736328,457.85052490234375,226.5849609375,45.975929260253906,104.65503692626953
2023-02-06,150.15101623535156,83.68000030517578,243.64349365234375,102.52832794189453,312.6964111328125,134.8954620361328,185.35195922851562,252.6241455078125,71.35853576660156,21.07366943359375,123.80430603027344,460.973876953125,225.90562438964844,45.64175033569336,104.47737121582031
2023-02-07,153.04063415527344,85.91000366210938,241.93792724609375,107.2511978149414,308.8313293457031,136.53982543945312,190.89080810546875,263.23992919921875,71.89720153808594,22.156885147094727,122.7022705078125,462.5646667480469,227.75665283203125,45.73908615112305,107.4603042602539
2023-02-08,150.33905029296875,84.69000244140625,241.17236328125,99.01107788085938,304.643310546875,135.57981872558594,182.7319793701172,262.4233703613281,70.90493774414062,22.188858032226562,122.25957489013672,468.7143249511719,226.65390014648438,45.492515563964844,106.52522277832031
2023-02-09,149.29995727539062,83.20999908447266,238.66246032714844,94.66682434082031,299.6669921875,133.46974182128906,177.24295043945312,259.363525390625,69.24169158935547,22.320764541625977,120.60179138183594,471.1490478515625,226.25929260253906,45.914283752441406,106.92729187011719
2023-02-10,149.6666717529297,81.4800033569336,240.00946044921875,94.22840881347656,300.6072082519531,134.0590362548828,173.48727416992188,258.8519592285156,70.63087463378906,21.249542236328125,120.64889526367188,479.4132385253906,224.13824462890625,46.62804412841797,111.4344253540039
2023-02-13,152.4814453125,83.12999725341797,240.47463989257812,94.26826477050781,307.245361328125,135.51332092285156,178.74720764160156,266.9392395019531,71.46249389648438,21.77216148376465,121.77919006347656,480.4801940917969,225.79562377929688,47.338558197021484,111.0009765625
2023-02-14,151.8372039794922,85.94999694824219,236.80184936523438,94.33802032470703,302.4020690917969,136.1121063232422,178.7969970703125,267.7755432128906,71.8499526977539,22.954303741455078,120.30982208251953,478.03582763671875,226.2987518310547,47.202293395996094,109.70062255859375
2023-02-15,153.94827270507812,85.18000030517578,241.00759887695312,96.58985900878906,304.5483093261719,136.6824188232422,176.48582458496094,265.63519287109375,72.70993041992188,22.747451782226562,120.12145233154297,476.5032958984375,225.8350830078125,47.55268859863281,109.37084197998047
2023-02-16,152.34266662597656,80.08000183105469,238.89503479003906,95.1650161743164,305.0705871582031,134.8004150390625,171.78379821777344,258.56329345703125,71.52864074707031,21.986005783081055,118.48251342773438,472.7203674316406,222.78671264648438,46.806480407714844,109.05046081542969
2023-02-17,151.1929931640625,78.5,240.12576293945312,94.00920104980469,301.94622802734375,135.1996307373047,172.22213745117188,254.52928161621094,71.88774871826172,21.372459411621094,118.0398178100586,484.09820556640625,220.54730224609375,47.5105094909668,104.8572769165039
2023-02-21,147.1591796875,76.7699966430664,233.2647247314453,91.45845794677734,280.6262512207031,132.7187957763672,171.4251708984375,249.2130126953125,69.6102523803711,20.63998794555664,116.30670928955078,476.56146240234375,217.64691162109375,47.799259185791016,104.75364685058594
2023-02-22,147.58534240722656,76.61000061035156,230.53196716308594,91.31896209716797,281.3860168457031,131.7017822265625,170.4688262939453,248.06887817382812,69.62914276123047,20.738914489746094,115.76040649414062,474.2141418457031,217.0550079345703,46.796756744384766,103.3967514038086
2023-02-23,148.0709991455078,79.75,230.5901336669922,90.56170654296875,284.24444580078125,132.7568359375,171.38531494140625,251.28428649902344,68.86369323730469,23.646799087524414,116.80591583251953,476.9300842285156,218.15003967285156,46.099212646484375,104.34844970703125
2023-02-24,145.40493774414062,78.08999633789062,228.86514282226562,88.80806732177734,281.7278747558594,133.95445251464844,169.74160766601562,245.8101806640625,68.91092681884766,23.26907730102539,114.32868957519531,469.791015625,216.59136962890625,46.222496032714844,104.3578872680664
2023-02-27,146.60415649414062,78.7699966430664,232.5573272705078,89.54539489746094,281.11053466796875,135.1236114501953,168.89483642578125,246.7373504638672,68.34786987304688,23.483917236328125,115.76982879638672,468.8113708496094,217.3805694580078,45.88832473754883,104.16941833496094
2023-02-28,146.0987091064453,78.58000183105469,232.140625,89.73470306396484,281.6138916015625,136.2546844482422,174.2742919921875,246.00747680664062,67.55843353271484,23.199125289916992,116.23136138916016,461.65289306640625,216.97608947753906,46.112186431884766,103.56636047363281
2023-03-01,144.0174102783203,78.29000091552734,240.97853088378906,90.03362274169922,276.1533508300781,135.49427795410156,172.76007080078125,242.9005584716797,66.45513916015625,22.681501388549805,114.09323120117188,460.9544982910156,215.4174041748047,45.46981430053711,104.48980712890625
2023-03-02,144.612060546875,80.44000244140625,244.37997436523438,91.6677017211914,278.2710266113281,134.0875701904297,173.8658447265625,247.67434692382812,68.68075561523438,23.297054290771484,117.38048553466797,463.36004638671875,216.1079559326172,45.58335494995117,104.97036743164062
2023-03-03,149.68650817871094,81.5199966430664,247.4131622314453,93.31173706054688,283.427734375,136.5493621826172,184.5450439453125,251.79713439941406,70.22158813476562,23.872636795043945,119.57513427734375,464.1942138671875,220.75448608398438,45.638511657714844,106.2989730834961
2023-03-06,152.4615936279297,81.16000366210938,246.1243133544922,94.78638458251953,283.1997985839844,135.7509307861328,184.19638061523438,253.35552978515625,70.76372528076172,23.536880493164062,119.77293395996094,466.3475646972656,223.69430541992188,45.63202667236328,107.24126434326172
2023-03-07,150.25144958496094,82.11000061035156,238.52679443359375,93.52098083496094,276.06787109375,131.75880432128906,183.80787658691406,250.67276000976562,70.14550018310547,23.275028228759766,116.62696075439453,459.6547546386719,220.16256713867188,45.17781066894531,105.16824340820312
2023-03-08,151.51014709472656,85.37000274658203,241.02700805664062,93.9095687866211,278.82269287109375,130.97938537597656,184.26611328125,250.22891235351562,70.6210708618164,24.167530059814453,117.79492950439453,456.47320556640625,219.19577026367188,44.804710388183594,103.63232421875
2023-03-09,149.25042724609375,84.02999877929688,233.50701904296875,91.98654174804688,275.4843444824219,123.88864135742188,180.99859619140625,248.86778259277344,70.1550064086914,23.422945022583008,114.25335693359375,450.9539794921875,217.0451202392578,44.50298309326172,102.83138275146484
2023-03-10,147.1790313720703,82.66999816894531,219.9884796142578,90.30264282226562,273.8677673339844,127.0348129272461,178.82688903808594,245.18882751464844,69.4416732788086,22.952205657958984,110.18431091308594,448.101806640625,213.22731018066406,44.4380989074707,101.55929565429688
2023-03-13,149.1314697265625,82.01000213623047,217.74996948242188,90.78091430664062,274.0686340332031,124.75360107421875,180.21160888671875,250.44590759277344,69.70797729492188,22.953203201293945,111.49356079101562,451.36285400390625,211.5797882080078,44.56787109375,100.390869140625
2023-03-14,151.2326202392578,87.44999694824219,218.68994140625,93.63057708740234,273.1599426269531,127.956787109375,193.2816619873047,257.2218933105469,70.90640258789062,24.049592971801758,112.86875915527344,452.23895263671875,215.7133331298828,44.804710388183594,100.76776885986328
2023-03-15,151.6290740966797,89.68000030517578,210.54005432128906,95.76285552978516,275.45562744140625,121.91158294677734,196.9974822998047,261.8083190917969,71.82898712158203,24.21450424194336,113.03829193115234,453.0663146972656,213.45419311523438,45.304344177246094,95.75483703613281
2023-03-16,154.46363830566406,96.5999984741211,211.9452362060547,99.95764923095703,274.26953125,124.27832794189453,204.15013122558594,272.42108154296875,72.50428771972656,25.52677345275879,113.93963623046875,459.48126220703125,214.51963806152344,45.04698944091797,95.19888305664062
2023-03-17,153.6211700439453,97.83999633789062,208.35968017578125,101.2529525756836,275.8574523925781,119.58284759521484,194.86563110351562,275.60687255859375,71.97167205810547,25.710670471191406,110.08757781982422,457.0282287597656,214.46046447753906,45.41184616088867,94.07756042480469
2023-03-20,155.9998321533203,96.80999755859375,213.49571228027344,100.85440063476562,276.6895446777344,120.8470230102539,197.05726623535156,268.5054016113281,72.25699615478516,25.88557243347168,112.6208267211914,464.2900695800781,215.210205078125,45.900489807128906,96.53691864013672
2023-03-21,157.8631134033203,95.93000030517578,217.96316528320312,104.54103088378906,276.8522033691406,124.0882568359375,201.3907012939453,270.0341796875,71.67681121826172,26.184404373168945,112.29823303222656,467.3466796875,218.95899963378906,45.74412536621094,100.86201477050781
2023-03-22,156.42599487304688,97.58000183105469,213.1468505859375,102.99662780761719,270.32855224609375,120.88504791259766,199.0496368408203,268.5645446777344,70.50691986083984,26.4532527923584,108.27539825439453,462.8883361816406,217.07473754882812,45.45093536376953,98.55340576171875
2023-03-23,157.51620483398438,100.27999877929688,212.6526336669922,105.21857452392578,271.5721130371094,120.56188201904297,203.5026397705078,273.861083984375,70.20256805419922,27.175851821899414,108.30386352539062,457.4273681640625,219.5903778076172,45.81904983520508,97.44152069091797
2023-03-24,158.82447814941406,97.94999694824219,210.2977752685547,105.05915832519531,270.7207336425781,118.72740936279297,205.2260284423828,276.7312927246094,71.99067687988281,26.764080047607422,111.03636169433594,463.3458251953125,218.06124877929688,46.19368362426758,97.5545883178711
2023-03-27,156.87200927734375,96.61000061035156,211.25718688964844,102.08992004394531,269.04681396484375,122.13020324707031,202.068115234375,272.59857177734375,71.7529067993164,26.516220092773438,111.0648193359375,469.09881591796875,218.82089233398438,46.96574783325195,99.69357299804688
2023-03-28,156.24761962890625,94.55999755859375,213.3503875732422,100.66507720947266,268.6163024902344,122.50090789794922,199.9163360595703,271.4643249511719,71.56267547607422,26.395286560058594,110.67581939697266,460.0264587402344,217.36083984375,46.78331756591797,100.93738555908203
2023-03-29,159.33985900878906,96.08999633789062,216.10252380371094,101.02377319335938,271.0459289550781,122.7480239868164,204.5685577392578,276.672119140625,72.3901596069336,26.96896743774414,113.74038696289062,454.1955261230469,220.2908172607422,46.985294342041016,102.67118835449219
2023-03-30,160.9157257080078,97.87999725341797,217.5948944091797,100.52558135986328,272.9590148925781,122.3773422241211,207.04908752441406,280.1636657714844,72.84668731689453,27.36774444580078,115.67591857910156,457.5733947753906,219.3634796142578,47.454402923583984,103.17059326171875
2023-03-31,163.43312072753906,98.01000213623047,221.76187133789062,103.35533142089844,282.2948913574219,123.8601303100586,211.13348388671875,284.35546875,73.31275939941406,27.761524200439453,118.37994384765625,460.0361328125,222.42172241210938,48.03426742553711,103.33079528808594
2023-04-03,164.69180297851562,96.55999755859375,222.76004028320312,103.9830551147461,284.79150390625,123.7175521850586,212.2592010498047,283.3001708984375,72.92278289794922,27.949419021606445,117.4311752319336,481.0624084472656,225.91400146484375,48.4382209777832,109.42736053466797
2023-04-04,164.15664672851562,95.87000274658203,210.72418212890625,104.34175109863281,282.141845703125,122.06366729736328,213.9029083251953,283.2508544921875,73.38883209228516,27.43770408630371,117.72529602050781,480.1473693847656,224.59205627441406,47.96260070800781,108.38142395019531
2023-04-05,162.30325317382812,92.55999755859375,206.92543029785156,104.09266662597656,276.1252136230469,122.24568176269531,210.67523193359375,280.44970703125,74.50164031982422,26.866024017333984,116.00800323486328,495.702880859375,225.0951690673828,48.757469177246094,110.23772430419922
2023-04-06,163.19528198242188,92.47000122070312,202.70028686523438,108.02838897705078,276.0678405761719,122.11156463623047,215.2776336669922,287.6103820800781,75.1103744506836,27.021936416625977,116.46340942382812,499.187744140625,222.944580078125,49.125587463378906,108.40970611572266
2023-04-10,160.5886688232422,95.4800033569336,208.86358642578125,106.0555419921875,278.51654052734375,122.51390838623047,213.93280029296875,285.4306335449219,74.59677124023438,27.563634872436523,117.4027099609375,501.49481201171875,223.3786163330078,49.03110885620117,107.92913818359375
2023-04-11,159.36961364746094,94.02999877929688,213.77676391601562,104.96947479248047,281.0035705566406,123.117431640625,213.03622436523438,278.9603271484375,74.51116180419922,27.153865814208984,116.38751220703125,507.13092041015625,225.37139892578125,48.88777542114258,108.69237518310547
2023-04-12,158.67584228515625,92.33000183105469,213.67987060546875,104.26203918457031,277.81829833984375,123.0982666015625,213.18563842773438,279.611328125,74.74894714355469,26.480241775512695,116.52034759521484,507.34515380859375,224.7400360107422,48.649959564208984,108.57930755615234
2023-04-13,164.08726501464844,92.08999633789062,214.8136444091797,107.0419692993164,279.4540100097656,123.56768035888672,219.511474609375,285.87445068359375,74.99623107910156,26.44825553894043,115.67591857910156,512.251220703125,229.5542755126953,48.69883346557617,109.08812713623047
2023-04-14,163.74038696289062,91.75,216.76148986816406,108.47676086425781,279.49224853515625,132.89822387695312,220.6471405029297,282.22509765625,74.20680236816406,26.743093490600586,113.62654113769531,498.19488525390625,230.86636352539062,48.36980056762695,109.35198211669922
2023-04-17,163.76016235351562,89.87000274658203,218.2732696533203,105.58724212646484,282.5627746582031,133.95201110839844,218.0271453857422,284.8486633300781,74.70138549804688,26.986957550048828,116.83344268798828,491.9259338378906,230.33363342285156,48.70859909057617,108.07988739013672
2023-04-18,164.98916625976562,89.77999877929688,218.23448181152344,104.12254333496094,285.9584655761719,135.45596313476562,217.0608367919922,284.424560546875,74.4731216430664,27.65158462524414,117.3742446899414,491.07904052734375,230.45201110839844,48.81610870361328,110.19061279296875
2023-04-19,166.13885498046875,89.94000244140625,217.7014923095703,103.80370330810547,284.00714111328125,135.28355407714844,214.87916564941406,284.5034484863281,75.08184051513672,27.915437698364258,118.7499771118164,473.28460693359375,229.43589782714844,48.86822509765625,109.84196472167969
2023-04-20,165.1675567626953,90.11000061035156,215.39512634277344,104.9096908569336,285.59503173828125,134.89080810546875,212.2592010498047,282.1954650878906,74.90113067626953,27.08890151977539,116.93779754638672,474.5111389160156,231.4385528564453,49.180965423583984,108.96564483642578
2023-04-21,163.5520782470703,88.43000030517578,214.6156463623047,105.02926635742188,287.0011291503906,134.6321258544922,212.07986450195312,281.85028076171875,75.12939453125,27.103891372680664,117.25090026855469,470.9678039550781,230.8959503173828,49.42854309082031,109.31429290771484
2023-04-24,163.85928344726562,87.56999969482422,217.6945037841797,105.58724212646484,288.53155517578125,134.8141326904297,211.98023986816406,277.91485595703125,75.17694854736328,27.026931762695312,116.8808822631836,475.9518127441406,229.62332153320312,49.76408386230469,111.37788391113281
2023-04-25,162.31317138671875,83.80000305175781,213.01773071289062,103.47489166259766,283.45233154296875,131.88278198242188,206.7601776123047,271.6517333984375,74.0165786743164,26.226381301879883,114.46146392822266,478.8526611328125,226.49603271484375,49.37641906738281,109.79485321044922
2023-04-26,162.30325317382812,85.94000244140625,210.640380859375,103.33539581298828,275.55126953125,129.5453643798828,208.60316467285156,291.3287658691406,70.44985961914062,26.940980911254883,112.97187805175781,470.1209716796875,225.07545471191406,49.161415100097656,108.78660583496094
2023-04-27,166.91189575195312,87.44000244140625,208.82810974121094,107.20138549804688,281.1566467285156,131.2888641357422,237.6521759033203,300.6593933105469,72.14285278320312,27.210832595825195,115.92259979248047,477.441162109375,225.92385864257812,49.31452560424805,110.08696746826172
2023-04-28,168.17059326171875,89.37000274658203,213.18336486816406,106.95227813720703,287.4793701171875,132.4288330078125,239.40548706054688,303.05609130859375,72.88473510742188,27.733543395996094,118.83537292480469,479.0181884765625,229.59371948242188,49.180965423583984,111.50981140136719
2023-05-01,168.08140563964844,89.69000244140625,211.69265747070312,106.81278991699219,284.7627868652344,135.26441955566406,242.2545928955078,301.37939453125,73.04644012451172,28.893896102905273,116.13133239746094,482.5323181152344,229.376708984375,49.3829345703125,108.05162048339844
2023-05-02,167.04075622558594,89.91000366210938,209.6270751953125,104.93958282470703,281.491455078125,133.0802459716797,238.32960510253906,301.2314453125,72.22846221923828,28.19428253173828,116.20724487304688,480.28363037109375,223.92120361328125,49.24937057495117,103.74539184570312
2023-05-03,165.96044921875,81.62000274658203,210.10447692871094,105.02926635742188,280.3435363769531,130.26382446289062,236.12802124023438,300.2352600097656,71.7053451538086,27.786510467529297,117.80120086669922,476.4385070800781,222.9346923828125,49.06694793701172,101.70064544677734
2023-05-04,164.31520080566406,86.61000061035156,204.97952270507812,104.3118667602539,273.3321533203125,128.4820098876953,232.63136291503906,301.2314453125,71.81947326660156,27.546646118164062,118.48432159423828,474.3359069824219,222.55979919433594,49.204288482666016,99.91973114013672
2023-05-05,172.0260009765625,89.83999633789062,209.568603515625,105.18868255615234,277.0339660644531,130.9918975830078,231.89418029785156,306.39971923828125,71.81947326660156,28.664024353027344,120.7329330444336,481.14996337890625,228.6565399169922,49.629390716552734,102.40735626220703
2023-05-08,171.9566192626953,95.04000091552734,209.2762908935547,107.3807373046875,275.4173583984375,131.30801391601562,232.38230895996094,304.4270935058594,72.34260559082031,29.13475799560547,120.8468017578125,479.5340270996094,229.1004638671875,49.940040588378906,102.81253051757812
2023-05-09,170.2420196533203,95.05999755859375,208.00970458984375,106.9622573852539,277.95220947265625,130.67575073242188,232.48193359375,302.7996520996094,71.88606262207031,28.555082321166992,119.47106170654297,477.3536376953125,230.1165771484375,50.025062561035156,102.8407974243164
2023-05-10,172.01609802246094,97.0199966430664,207.69789123535156,111.34635925292969,276.4696044921875,130.74282836914062,232.1930389404297,308.0370178222656,73.13202667236328,28.86890983581543,121.52044677734375,477.05181884765625,228.15341186523438,49.884456634521484,101.5216064453125
2023-05-11,172.2043914794922,97.0999984741211,204.6385040283203,116.1489486694336,275.1878356933594,130.3308868408203,234.89273071289062,305.8670349121094,72.3806381225586,28.562076568603516,119.30026245117188,475.776611328125,228.3412322998047,50.07084274291992,99.68415069580078
2023-05-12,171.27145385742188,95.26000213623047,204.1610565185547,117.08555603027344,277.84698486328125,128.46286010742188,232.9202423095703,304.74273681640625,74.14973449707031,28.324209213256836,118.75946807861328,478.1809997558594,228.70693969726562,50.05449676513672,99.67472839355469
2023-05-15,170.77525329589844,97.4000015258789,205.86614990234375,116.08916473388672,276.0008239746094,129.5453643798828,237.9510498046875,305.2259826660156,73.7502670288086,28.93686866760254,118.86383819580078,473.92706298828125,230.1204071044922,49.66535949707031,99.86481475830078
2023-05-16,170.77525329589844,101.4800033569336,201.88113403320312,119.07833099365234,270.06072998046875,128.67361450195312,237.91119384765625,307.47479248046875,72.13334655761719,29.196725845336914,115.04023742675781,466.97674560546875,227.8074493408203,48.9786491394043,97.44114685058594
2023-05-17,171.39056396484375,103.75,206.65536499023438,120.40352630615234,279.6835632324219,132.62998962402344,241.56723022460938,310.38092041015625,71.65779113769531,30.16118812561035,116.41596221923828,471.9315490722656,229.96226501464844,48.89690017700195,99.627197265625
2023-05-18,173.73280334472656,107.93000030517578,209.20809936523438,122.38634490966797,282.33319091796875,133.6358642578125,245.91065979003906,314.8488464355469,71.42951965332031,31.660350799560547,115.80874633789062,466.49981689453125,230.9012908935547,49.53128433227539,100.53013610839844
2023-05-19,173.84197998046875,105.81999969482422,209.2665557861328,122.31658935546875,278.23919677734375,133.32931518554688,244.70523071289062,314.6708679199219,70.8398208618164,31.246580123901367,116.75753021240234,466.10064697265625,230.61465454101562,49.02116394042969,100.9958724975586
2023-05-22,172.8892059326172,108.0,208.7598876953125,124.59832000732422,278.02874755859375,132.2276611328125,247.3750457763672,317.4781494140625,70.93492889404297,31.158634185791016,117.86760711669922,467.8528747558594,228.60809326171875,48.589515686035156,99.769775390625
2023-05-23,170.26907348632812,108.12000274658203,207.24972534179688,122.1173095703125,282.12274169921875,130.8481903076172,245.80105590820312,311.62640380859375,70.53546142578125,30.6709041595459,117.21295166015625,466.7042236328125,221.98548889160156,48.49795913696289,101.12894439697266
2023-05-24,170.5469512939453,108.2699966430664,204.3169708251953,120.46331024169922,278.4496154785156,129.65072631835938,248.2616729736328,310.2326354980469,70.6115493774414,30.520986557006836,114.82200622558594,468.0572509765625,219.6824188232422,48.27558898925781,102.25997924804688
2023-05-25,171.68829345703125,120.3499984741211,204.5897979736328,123.03398895263672,274.28863525390625,129.96685791015625,251.72840881347656,322.16357421875,69.80309295654297,37.958839416503906,115.73284912109375,465.01043701171875,220.79934692382812,47.794898986816406,100.42559051513672
2023-05-26,174.10995483398438,127.02999877929688,206.36305236816406,124.15990447998047,280.1044006347656,131.1834716796875,261.0428161621094,329.05322265625,70.75840759277344,38.9243049621582,118.55073547363281,468.7289733886719,222.41053771972656,47.87991714477539,99.769775390625
2023-05-30,175.9658660888672,125.2699966430664,204.5118408203125,123.22330474853516,279.693115234375,131.68162536621094,261.5210266113281,327.3925476074219,69.58102416992188,40.08865737915039,117.94351959228516,467.10333251953125,219.07948303222656,47.762203216552734,98.88584899902344
2023-05-31,175.91624450683594,118.20999908447266,200.46836853027344,122.42620086669922,273.083984375,130.00518798828125,263.7126159667969,324.6050720214844,70.31807708740234,37.812923431396484,118.17123413085938,474.2969970703125,218.47650146484375,48.02707290649414,97.11798858642578
2023-06-01,178.73487854003906,119.47000122070312,203.70314025878906,123.27312469482422,277.84332275390625,131.79656982421875,271.5726013183594,328.7467346191406,69.83946990966797,39.747840881347656,116.35904693603516,480.51727294921875,223.88331604003906,48.203651428222656,98.23953247070312
2023-06-02,179.58840942382812,117.86000061035156,220.8123779296875,124.21968841552734,285.1172790527344,134.56507873535156,271.5726013183594,331.5342712402344,70.69139099121094,39.305091857910156,118.52227783203125,486.3091735839844,226.14686584472656,48.664730072021484,100.52064514160156
2023-06-05,178.22874450683594,117.93000030517578,216.75917053222656,125.55485534667969,282.381103515625,133.24310302734375,270.35723876953125,332.06805419921875,70.4425277709961,39.1491813659668,118.24713134765625,484.9561767578125,224.15020751953125,48.985191345214844,100.07392120361328
2023-06-06,177.86151123046875,124.2300033569336,220.861083984375,126.85015106201172,285.1750183105469,133.48257446289062,270.0882873535156,329.8340759277344,70.24150085449219,38.63246536254883,119.38566589355469,474.61822509765625,225.5834503173828,48.9786491394043,100.89131927490234
2023-06-07,176.4819793701172,117.83000183105469,229.50340270996094,122.05752563476562,290.66656494140625,134.7758331298828,262.5968933105469,319.65283203125,70.99771118164062,37.4579963684082,121.50146484375,469.3227844238281,222.66751098632812,49.05059051513672,103.15340423583984
2023-06-08,179.21128845214844,121.05000305175781,228.43165588378906,121.6988296508789,290.078857421875,134.8141326904297,263.5731506347656,321.51116943359375,71.69649505615234,38.492530822753906,118.5127944946289,477.20758056640625,220.4731903076172,49.76019287109375,102.83025360107422
2023-06-09,179.59832763671875,124.91999816894531,228.9967498779297,121.78851318359375,286.4756774902344,135.08238220214844,263.9417724609375,323.02349853515625,70.90199279785156,38.75241470336914,115.09716033935547,480.5075378417969,220.97726440429688,50.061038970947266,102.06988525390625
