Date,AAPL,AMD,CAT,GOOGL,HD,JPM,META,MSFT,NEE,NVDA,PLD,UNH,V,WMT,XOM
2023-02-02,149.25048828125,88.30999755859375,237.3251495361328,107.35083770751953,322.6869201660156,132.06297302246094,188.05165100097656,260.3277282714844,71.44358825683594,21.693218231201172,126.67709350585938,456.6962585449219,226.0237579345703,46.59559631347656,103.93502807617188
2023-02-03,152.89219665527344,86.08999633789062,240.09666442871094,104.40153503417969,314.8141784667969,134.1065673828125,185.8201904296875,254.17868041992188,70.56472778320312,21.08466339111328,123.97381591796875,457.8505554199219,226.58497619628906,45.975929260253906,104.65503692626953
2023-02-06,150.15103149414062,83.68000030517578,243.6434783935547,102.52832794189453,312.6964111328125,134.8954620361328,185.35195922851562,252.62413024902344,71.35855102539062,21.073673248291016,123.8042984008789,460.973876953125,225.90560913085938,45.64175796508789,104.47738647460938
2023-02-07,153.04063415527344,85.91000366210938,241.9379119873047,107.2511978149414,308.831298828125,136.53982543945312,190.89080810546875,263.23992919921875,71.89720916748047,22.156883239746094,122.70226287841797,462.5646667480469,227.75665283203125,45.73908996582031,107.46029663085938
2023-02-08,150.33905029296875,84.69000244140625,241.17236328125,99.01107788085938,304.64324951171875,135.57981872558594,182.73196411132812,262.4233703613281,70.90492248535156,22.188861846923828,122.25957489013672,468.71435546875,226.6539306640625,45.492515563964844,106.52520751953125
2023-02-09,149.29995727539062,83.20999908447266,238.66249084472656,94.66682434082031,299.6670227050781,133.4697265625,177.24295043945312,259.3635559082031,69.24168395996094,22.320764541625977,120.60179901123047,471.1490173339844,226.25927734375,45.914276123046875,106.92729949951172
2023-02-10,149.6666717529297,81.4800033569336,240.0094757080078,94.22840881347656,300.6072082519531,134.05902099609375,173.48728942871094,258.8519287109375,70.6308822631836,21.249544143676758,120.64889526367188,479.4132385253906,224.1382598876953,46.62804412841797,111.4344253540039
2023-02-13,152.4813995361328,83.12999725341797,240.474609375,94.26826477050781,307.2453308105469,135.51329040527344,178.7471923828125,266.9392395019531,71.46249389648438,21.77216148376465,121.77919006347656,480.4802551269531,225.79559326171875,47.338558197021484,111.00096893310547
2023-02-14,151.8372039794922,85.94999694824219,236.80186462402344,94.33802032470703,302.4020690917969,136.1121063232422,178.7969970703125,267.7755126953125,71.84996032714844,22.95430564880371,120.30982208251953,478.035888671875,226.29873657226562,47.20228958129883,109.70063018798828
2023-02-15,153.94827270507812,85.18000030517578,241.00762939453125,96.58985900878906,304.5483093261719,136.68240356445312,176.48582458496094,265.6352233886719,72.70992279052734,22.747451782226562,120.12142944335938,476.5032653808594,225.83506774902344,47.55268478393555,109.3708267211914
2023-02-16,152.34268188476562,80.08000183105469,238.89501953125,95.1650161743164,305.0705871582031,134.80039978027344,171.78379821777344,258.5632629394531,71.52864837646484,21.986011505126953,118.48250579833984,472.7203674316406,222.78671264648438,46.806480407714844,109.05045318603516
2023-02-17,151.19300842285156,78.5,240.12574768066406,94.00920104980469,301.94622802734375,135.1996612548828,172.2221221923828,254.52926635742188,71.88774871826172,21.372455596923828,118.0398178100586,484.0982360839844,220.5473175048828,47.51050567626953,104.85728454589844
2023-02-21,147.15919494628906,76.7699966430664,233.26475524902344,91.45845794677734,280.6261901855469,132.7188262939453,171.42515563964844,249.2130126953125,69.6102523803711,20.63998794555664,116.30670928955078,476.5615234375,217.64694213867188,47.79925537109375,104.75363159179688
2023-02-22,147.58535766601562,76.61000061035156,230.531982421875,91.31896209716797,281.3859558105469,131.70179748535156,170.4688262939453,248.06886291503906,69.62914276123047,20.738916397094727,115.76040649414062,474.21417236328125,217.05502319335938,46.7967529296875,103.3967514038086
2023-02-23,148.0709991455078,79.75,230.5901336669922,90.56170654296875,284.24444580078125,132.75682067871094,171.38531494140625,251.2842559814453,68.86368560791016,23.646799087524414,116.80592346191406,476.9301452636719,218.15003967285156,46.09921646118164,104.34845733642578
2023-02-24,145.4049530029297,78.08999633789062,228.86517333984375,88.80806732177734,281.7278747558594,133.95445251464844,169.74160766601562,245.81019592285156,68.91094207763672,23.269073486328125,114.32870483398438,469.7910461425781,216.59133911132812,46.222496032714844,104.35787963867188
2023-02-27,146.6041717529297,78.7699966430664,232.55731201171875,89.54539489746094,281.11053466796875,135.12359619140625,168.8948211669922,246.73733520507812,68.34786987304688,23.483917236328125,115.76982879638672,468.8113708496094,217.3805694580078,45.888328552246094,104.16941833496094
2023-02-28,146.09869384765625,78.58000183105469,232.140625,89.73470306396484,281.61395263671875,136.2546844482422,174.27427673339844,246.00746154785156,67.55843353271484,23.19912338256836,116.2313461303711,461.65289306640625,216.97608947753906,46.11219024658203,103.56637573242188
2023-03-01,144.01736450195312,78.29000091552734,240.97853088378906,90.03362274169922,276.1532897949219,135.49429321289062,172.76007080078125,242.90057373046875,66.45513153076172,22.681503295898438,114.09322357177734,460.95452880859375,215.41738891601562,45.46980667114258,104.48980712890625
2023-03-02,144.61204528808594,80.44000244140625,244.37997436523438,91.6677017211914,278.27105712890625,134.08755493164062,173.86585998535156,247.67434692382812,68.68077087402344,23.29705238342285,117.38048553466797,463.36004638671875,216.1079559326172,45.58335494995117,104.97036743164062
2023-03-03,149.68650817871094,81.5199966430664,247.4131622314453,93.31173706054688,283.42779541015625,136.54934692382812,184.5450439453125,251.79713439941406,70.22158813476562,23.872634887695312,119.57513427734375,464.1942443847656,220.75448608398438,45.63850784301758,106.29898071289062
2023-03-06,152.46160888671875,81.16000366210938,246.12429809570312,94.78638458251953,283.1998291015625,135.75091552734375,184.19638061523438,253.3555450439453,70.76374053955078,23.536882400512695,119.77294158935547,466.34759521484375,223.69432067871094,45.63201904296875,107.24126434326172
2023-03-07,150.25143432617188,82.11000061035156,238.52679443359375,93.52098083496094,276.0678405761719,131.75880432128906,183.807861328125,250.67274475097656,70.14549255371094,23.2750244140625,116.626953125,459.6547546386719,220.16256713867188,45.17781066894531,105.16824340820312
2023-03-08,151.51016235351562,85.37000274658203,241.02700805664062,93.9095687866211,278.8226318359375,130.97940063476562,184.26611328125,250.22891235351562,70.62106323242188,24.167530059814453,117.794921875,456.4731750488281,219.1957550048828,44.804710388183594,103.63231658935547
2023-03-09,149.2504119873047,84.02999877929688,233.50704956054688,91.98654174804688,275.4843444824219,123.88863372802734,180.99859619140625,248.86781311035156,70.15501403808594,23.422945022583008,114.25335693359375,450.9539489746094,217.04513549804688,44.50297927856445,102.83137512207031
2023-03-10,147.17901611328125,82.66999816894531,219.98846435546875,90.30264282226562,273.86773681640625,127.0347900390625,178.82688903808594,245.18881225585938,69.44166564941406,22.95220375061035,110.18431854248047,448.1018371582031,213.22731018066406,44.43809509277344,101.5593032836914
2023-03-13,149.1314697265625,82.01000213623047,217.74993896484375,90.78091430664062,274.0686340332031,124.75360107421875,180.2115936279297,250.44590759277344,69.70796966552734,22.953203201293945,111.49357604980469,451.3628234863281,211.57981872558594,44.567874908447266,100.39086151123047
2023-03-14,151.2326202392578,87.44999694824219,218.68992614746094,93.63057708740234,273.1600036621094,127.95680236816406,193.28167724609375,257.221923828125,70.90641021728516,24.049592971801758,112.86874389648438,452.2388916015625,215.71334838867188,44.804710388183594,100.76778411865234
2023-03-15,151.6290740966797,89.68000030517578,210.5400390625,95.76285552978516,275.45562744140625,121.91158294677734,196.9974822998047,261.8083190917969,71.82898712158203,24.21450424194336,113.03829193115234,453.06634521484375,213.45419311523438,45.30434036254883,95.75483703613281
2023-03-16,154.463623046875,96.5999984741211,211.94522094726562,99.95764923095703,274.26953125,124.27835845947266,204.15016174316406,272.4210510253906,72.50428771972656,25.526771545410156,113.93963623046875,459.4812927246094,214.51963806152344,45.0469856262207,95.19888305664062
2023-03-17,153.62120056152344,97.83999633789062,208.35964965820312,101.2529525756836,275.857421875,119.58285522460938,194.86563110351562,275.60687255859375,71.9716567993164,25.710670471191406,110.08757019042969,457.0282897949219,214.46044921875,45.41184616088867,94.07756805419922
2023-03-20,155.9998321533203,96.80999755859375,213.49571228027344,100.85440063476562,276.6895751953125,120.8470230102539,197.05726623535156,268.50537109375,72.25700378417969,25.885570526123047,112.6208267211914,464.29010009765625,215.210205078125,45.90049743652344,96.53691864013672
2023-03-21,157.8631134033203,95.93000030517578,217.963134765625,104.54103088378906,276.8521423339844,124.0882339477539,201.3907012939453,270.0341796875,71.67681884765625,26.184404373168945,112.2982406616211,467.3466491699219,218.95899963378906,45.74412536621094,100.86201477050781
2023-03-22,156.42601013183594,97.58000183105469,213.14686584472656,102.99662780761719,270.3285217285156,120.88505554199219,199.04965209960938,268.5645751953125,70.50691223144531,26.453250885009766,108.27540588378906,462.88836669921875,217.07472229003906,45.4509391784668,98.55340576171875
2023-03-23,157.51622009277344,100.27999877929688,212.6526336669922,105.21857452392578,271.57208251953125,120.5618667602539,203.50262451171875,273.8611145019531,70.20256042480469,27.175851821899414,108.3038558959961,457.42730712890625,219.5903778076172,45.819053649902344,97.4415283203125
2023-03-24,158.82449340820312,97.94999694824219,210.2978057861328,105.05915832519531,270.7207336425781,118.72740936279297,205.22604370117188,276.73126220703125,71.99067687988281,26.76407814025879,111.0363540649414,463.3458251953125,218.06124877929688,46.19369125366211,97.55459594726562
2023-03-27,156.87200927734375,96.61000061035156,211.25717163085938,102.08992004394531,269.0467834472656,122.13021087646484,202.068115234375,272.5986328125,71.75289154052734,26.51622200012207,111.06481170654297,469.0988464355469,218.8208770751953,46.96574783325195,99.69357299804688
2023-03-28,156.24761962890625,94.55999755859375,213.3503875732422,100.66507720947266,268.6163330078125,122.50090789794922,199.9163360595703,271.46435546875,71.56266784667969,26.39528465270996,110.67581176757812,460.0263977050781,217.36083984375,46.78331756591797,100.93739318847656
2023-03-29,159.33985900878906,96.08999633789062,216.10250854492188,101.02377319335938,271.0459289550781,122.7480239868164,204.5685577392578,276.6720886230469,72.3901596069336,26.96896743774414,113.74039459228516,454.195556640625,220.2908172607422,46.98529815673828,102.67118835449219
2023-03-30,160.91571044921875,97.87999725341797,217.59486389160156,100.52558135986328,272.95904541015625,122.3773193359375,207.04908752441406,280.1636657714844,72.84669494628906,27.36774253845215,115.67591857910156,457.5733642578125,219.3634796142578,47.45439910888672,103.17059326171875
2023-03-31,163.43310546875,98.01000213623047,221.76190185546875,103.35533142089844,282.2948913574219,123.86011505126953,211.13348388671875,284.3554992675781,73.312744140625,27.761524200439453,118.37994384765625,460.0361633300781,222.4217071533203,48.034263610839844,103.3307876586914
2023-04-03,164.69183349609375,96.55999755859375,222.76004028320312,103.9830551147461,284.7914733886719,123.71754455566406,212.2592010498047,283.3001403808594,72.92279052734375,27.949419021606445,117.43115997314453,481.0623779296875,225.91400146484375,48.43821334838867,109.42736053466797
2023-04-04,164.15664672851562,95.87000274658203,210.72418212890625,104.34175109863281,282.141845703125,122.06368255615234,213.90289306640625,283.2508239746094,73.38883972167969,27.43770408630371,117.72530364990234,480.1473388671875,224.592041015625,47.96259307861328,108.38141632080078
2023-04-05,162.30325317382812,92.55999755859375,206.92544555664062,104.09266662597656,276.125244140625,122.24568939208984,210.67523193359375,280.4496765136719,74.50165557861328,26.866024017333984,116.00799560546875,495.7029113769531,225.09518432617188,48.75746536254883,110.23771667480469
2023-04-06,163.1952667236328,92.47000122070312,202.7003173828125,108.02838897705078,276.06781005859375,122.111572265625,215.27767944335938,287.6103515625,75.11038208007812,27.021936416625977,116.46340942382812,499.187744140625,222.94454956054688,49.12557601928711,108.40970611572266
2023-04-10,160.5886688232422,95.4800033569336,208.8635711669922,106.0555419921875,278.5165710449219,122.513916015625,213.9327850341797,285.4306335449219,74.59676361083984,27.563634872436523,117.4027099609375,501.4947509765625,223.3786163330078,49.03110122680664,107.92913818359375
2023-04-11,159.36961364746094,94.02999877929688,213.77676391601562,104.96947479248047,281.0036315917969,123.11743927001953,213.03622436523438,278.9603576660156,74.51116943359375,27.15386390686035,116.38750457763672,507.13092041015625,225.37139892578125,48.88777160644531,108.6923828125
2023-04-12,158.67584228515625,92.33000183105469,213.67987060546875,104.26203918457031,277.81829833984375,123.0982666015625,213.18563842773438,279.611328125,74.74895477294922,26.480239868164062,116.52033996582031,507.3450927734375,224.7400360107422,48.64996337890625,108.57930755615234
2023-04-13,164.08724975585938,92.08999633789062,214.8136749267578,107.0419692993164,279.4539794921875,123.56767272949219,219.511474609375,285.87445068359375,74.99624633789062,26.448257446289062,115.67591857910156,512.2513427734375,229.5542755126953,48.69882583618164,109.08814239501953
2023-04-14,163.74037170410156,91.75,216.761474609375,108.47676086425781,279.49224853515625,132.8982391357422,220.6471405029297,282.22509765625,74.20680236816406,26.743091583251953,113.62654113769531,498.19482421875,230.86636352539062,48.36980056762695,109.35198211669922
2023-04-17,163.7602081298828,89.87000274658203,218.2732391357422,105.58724212646484,282.562744140625,133.95199584960938,218.02713012695312,284.8486328125,74.7013931274414,26.986955642700195,116.83344268798828,491.9259338378906,230.3336181640625,48.70859909057617,108.07990264892578
2023-04-18,164.98915100097656,89.77999877929688,218.23448181152344,104.12254333496094,285.9585266113281,135.45599365234375,217.06085205078125,284.4245300292969,74.47311401367188,27.651586532592773,117.3742446899414,491.0791015625,230.45201110839844,48.816104888916016,110.19062042236328
2023-04-19,166.13885498046875,89.94000244140625,217.70150756835938,103.80370330810547,284.0071716308594,135.28355407714844,214.87918090820312,284.50347900390625,75.08184814453125,27.915437698364258,118.74998474121094,473.2846374511719,229.43588256835938,48.868228912353516,109.84196472167969
2023-04-20,165.16754150390625,90.11000061035156,215.3950958251953,104.9096908569336,285.5950012207031,134.8907928466797,212.2592010498047,282.1954650878906,74.901123046875,27.088899612426758,116.93780517578125,474.5111389160156,231.43853759765625,49.18096160888672,108.96563720703125
2023-04-21,163.55206298828125,88.43000030517578,214.6156463623047,105.02926635742188,287.0011291503906,134.6321563720703,212.07986450195312,281.85028076171875,75.12939453125,27.10388946533203,117.25090789794922,470.96783447265625,230.89596557617188,49.42854309082031,109.31429290771484
2023-04-24,163.8592987060547,87.56999969482422,217.6945037841797,105.58724212646484,288.5315856933594,134.8141632080078,211.98023986816406,277.9148254394531,75.17696380615234,27.026935577392578,116.88088989257812,475.9518737792969,229.62330627441406,49.76408386230469,111.37788391113281
2023-04-25,162.31317138671875,83.80000305175781,213.01773071289062,103.47489166259766,283.4523620605469,131.88279724121094,206.7601776123047,271.65179443359375,74.01658630371094,26.226383209228516,114.46146392822266,478.8526916503906,226.49603271484375,49.37642288208008,109.79485321044922
2023-04-26,162.30325317382812,85.94000244140625,210.640380859375,103.33539581298828,275.5513000488281,129.5453643798828,208.6031494140625,291.3287658691406,70.44985961914062,26.940982818603516,112.97187805175781,470.1210021972656,225.075439453125,49.161415100097656,108.78662109375
2023-04-27,166.9119110107422,87.44000244140625,208.82814025878906,107.20138549804688,281.1566467285156,131.28887939453125,237.65219116210938,300.6593322753906,72.14285278320312,27.210832595825195,115.922607421875,477.4412536621094,225.92385864257812,49.31452560424805,110.08696746826172
2023-04-28,168.1706085205078,89.37000274658203,213.18338012695312,106.95227813720703,287.4794006347656,132.42884826660156,239.40548706054688,303.05609130859375,72.88473510742188,27.73354148864746,118.83538055419922,479.0181579589844,229.5937042236328,49.18096160888672,111.50981903076172
2023-05-01,168.0814208984375,89.69000244140625,211.69265747070312,106.81278991699219,284.7628173828125,135.26437377929688,242.2545928955078,301.3793640136719,73.04643249511719,28.893892288208008,116.13133239746094,482.5323181152344,229.37669372558594,49.3829345703125,108.05162048339844
2023-05-02,167.040771484375,89.91000366210938,209.62704467773438,104.93958282470703,281.491455078125,133.08026123046875,238.32958984375,301.23138427734375,72.22846221923828,28.19428062438965,116.20724487304688,480.28363037109375,223.92123413085938,49.24937438964844,103.74539947509766
2023-05-03,165.96044921875,81.62000274658203,210.1044921875,105.02926635742188,280.34356689453125,130.26382446289062,236.12802124023438,300.2352294921875,71.7053451538086,27.786510467529297,117.80119323730469,476.4385681152344,222.93467712402344,49.06694030761719,101.70064544677734
2023-05-04,164.31520080566406,86.61000061035156,204.9795379638672,104.3118667602539,273.33209228515625,128.4820098876953,232.63136291503906,301.23138427734375,71.8194808959961,27.54664421081543,118.48432922363281,474.3359375,222.559814453125,49.204280853271484,99.91971588134766
2023-05-05,172.02601623535156,89.83999633789062,209.568603515625,105.18868255615234,277.033935546875,130.99188232421875,231.8941650390625,306.3997497558594,71.8194808959961,28.664020538330078,120.7329330444336,481.1499938964844,228.6565399169922,49.629390716552734,102.40734100341797
2023-05-08,171.9566192626953,95.04000091552734,209.27630615234375,107.3807373046875,275.4173889160156,131.30801391601562,232.38232421875,304.4270935058594,72.34259796142578,29.13475799560547,120.8468017578125,479.5340576171875,229.10043334960938,49.94004440307617,102.81253051757812
2023-05-09,170.2420196533203,95.05999755859375,208.00970458984375,106.9622573852539,277.95220947265625,130.67578125,232.48191833496094,302.7996826171875,71.88605499267578,28.555082321166992,119.4710693359375,477.3536071777344,230.1165771484375,50.025062561035156,102.84080505371094
2023-05-10,172.01608276367188,97.0199966430664,207.69789123535156,111.34635925292969,276.4695739746094,130.74281311035156,232.19305419921875,308.0370178222656,73.13203430175781,28.868907928466797,121.52044677734375,477.0518493652344,228.1533966064453,49.884456634521484,101.5216064453125
2023-05-11,172.20440673828125,97.0999984741211,204.63848876953125,116.1489486694336,275.18780517578125,130.33090209960938,234.89273071289062,305.8670654296875,72.3806381225586,28.562076568603516,119.30026245117188,475.7766418457031,228.34121704101562,50.07085037231445,99.68415069580078
2023-05-12,171.27146911621094,95.26000213623047,204.1610870361328,117.08555603027344,277.84698486328125,128.46287536621094,232.9202423095703,304.7427062988281,74.14973449707031,28.32421112060547,118.75946807861328,478.1810607910156,228.70693969726562,50.05449676513672,99.67472839355469
2023-05-15,170.77523803710938,97.4000015258789,205.86614990234375,116.08916473388672,276.0008544921875,129.5453643798828,237.95103454589844,305.2259521484375,73.75025939941406,28.936870574951172,118.86383056640625,473.9270935058594,230.1204071044922,49.66536331176758,99.86481475830078
2023-05-16,170.77523803710938,101.4800033569336,201.8811492919922,119.07833099365234,270.0606994628906,128.6736297607422,237.9112091064453,307.4748229980469,72.13335418701172,29.19672203063965,115.04023742675781,466.9767761230469,227.80746459960938,48.97865295410156,97.44115447998047
2023-05-17,171.39056396484375,103.75,206.6553497314453,120.40352630615234,279.68359375,132.62998962402344,241.56723022460938,310.38092041015625,71.65778350830078,30.16118812561035,116.41596221923828,471.9315490722656,229.96226501464844,48.89690399169922,99.62720489501953
2023-05-18,173.73280334472656,107.93000030517578,209.20811462402344,122.38634490966797,282.33319091796875,133.6358642578125,245.91064453125,314.8488464355469,71.42951965332031,31.660350799560547,115.8087387084961,466.4997863769531,230.9012908935547,49.53129196166992,100.53013610839844
2023-05-19,173.84197998046875,105.81999969482422,209.2665557861328,122.31658935546875,278.2391662597656,133.32931518554688,244.70523071289062,314.6708984375,70.83982849121094,31.24658203125,116.75753784179688,466.10064697265625,230.61463928222656,49.02116394042969,100.9958724975586
2023-05-22,172.88919067382812,108.0,208.75990295410156,124.59832000732422,278.02874755859375,132.22767639160156,247.3750457763672,317.4781494140625,70.9349365234375,31.158634185791016,117.86762237548828,467.85284423828125,228.60809326171875,48.58951187133789,99.769775390625
2023-05-23,170.26905822753906,108.12000274658203,207.24969482421875,122.1173095703125,282.12274169921875,130.8481903076172,245.8010711669922,311.6263732910156,70.53546142578125,30.6709041595459,117.21295928955078,466.7042236328125,221.98550415039062,48.497955322265625,101.1289291381836
2023-05-24,170.54696655273438,108.2699966430664,204.3169708251953,120.46331024169922,278.4496154785156,129.65072631835938,248.26165771484375,310.2326354980469,70.61154174804688,30.520986557006836,114.822021484375,468.0572814941406,219.68240356445312,48.27559280395508,102.25997924804688
2023-05-25,171.68829345703125,120.3499984741211,204.5897674560547,123.03398895263672,274.28863525390625,129.96685791015625,251.72840881347656,322.1635437011719,69.80309295654297,37.958839416503906,115.73284912109375,465.01043701171875,220.7993621826172,47.794898986816406,100.42559814453125
2023-05-26,174.1099395751953,127.02999877929688,206.36306762695312,124.15990447998047,280.10443115234375,131.18350219726562,261.0428161621094,329.05322265625,70.75840759277344,38.9243049621582,118.55074310302734,468.72894287109375,222.4105224609375,47.87991714477539,99.769775390625
2023-05-30,175.9658660888672,125.2699966430664,204.5118408203125,123.22330474853516,279.6931457519531,131.68162536621094,261.5210266113281,327.392578125,69.58101654052734,40.088653564453125,117.9435043334961,467.1033020019531,219.0794677734375,47.76219940185547,98.8858413696289
2023-05-31,175.916259765625,118.20999908447266,200.46836853027344,122.42620086669922,273.0840148925781,130.0052032470703,263.712646484375,324.6051025390625,70.31806945800781,37.81291961669922,118.17123413085938,474.2969970703125,218.4764862060547,48.02707290649414,97.11799621582031
2023-06-01,178.73489379882812,119.47000122070312,203.70315551757812,123.27312469482422,277.8433532714844,131.7965850830078,271.5726318359375,328.7467956542969,69.83946228027344,39.74784469604492,116.35904693603516,480.51727294921875,223.88331604003906,48.203651428222656,98.23953247070312
2023-06-02,179.58840942382812,117.86000061035156,220.81236267089844,124.21968841552734,285.11724853515625,134.5651092529297,271.5726318359375,331.5342712402344,70.69139099121094,39.30508804321289,118.52227020263672,486.3091735839844,226.1468505859375,48.664730072021484,100.52064514160156
2023-06-05,178.2287139892578,117.93000030517578,216.7591552734375,125.55485534667969,282.3810729980469,133.2431182861328,270.3572692871094,332.06805419921875,70.44251251220703,39.1491813659668,118.24711608886719,484.9561462402344,224.15020751953125,48.985191345214844,100.07392120361328
2023-06-06,177.8615264892578,124.2300033569336,220.861083984375,126.85015106201172,285.1750183105469,133.4825897216797,270.0882568359375,329.8340759277344,70.24150848388672,38.632469177246094,119.38567352294922,474.61822509765625,225.58343505859375,48.97865295410156,100.89131164550781
2023-06-07,176.48196411132812,117.83000183105469,229.50341796875,122.05752563476562,290.6666259765625,134.7758331298828,262.5968933105469,319.6528015136719,70.99771118164062,37.4579963684082,121.50146484375,469.3227233886719,222.6675262451172,49.05059814453125,103.1534194946289
2023-06-08,179.21127319335938,121.05000305175781,228.43162536621094,121.6988296508789,290.0788879394531,134.8141632080078,263.5731506347656,321.5111999511719,71.69649505615234,38.492530822753906,118.5127944946289,477.2075500488281,220.4731903076172,49.76019287109375,102.83025360107422
2023-06-09,179.5983428955078,124.91999816894531,228.99673461914062,121.78851318359375,286.4756774902344,135.08236694335938,263.9418029785156,323.02349853515625,70.90199279785156,38.752410888671875,115.09716033935547,480.50750732421875,220.97726440429688,50.06103515625,102.06989288330078
