Date,AAPL,ABBV,AMD,AMT,AMZN,APD,AXP,BA,BAC,BHP,CAT,CMCSA,COST,CVX,DE,DIS,DUK,EOG,EQR,FCX,GD,GOOG,HON,INTC,JNJ,JPM,KO,LIN,LMT,MCD,MDT,META,MLM,MRNA,MS,MSFT,NEE,NEM,NFLX,NVDA,PEP,PFE,PG,PLD,PLTR,PSA,SBUX,SCHW,SLB,SPG,TGT,TMUS,TSLA,UNH,V,VZ,WELL,WMT,XOM
2023-01-18,133.8029327392578,138.3596954345703,70.52999877929688,210.63375854492188,95.45999908447266,287.8224182128906,146.63682556152344,209.41000366210938,31.89026641845703,62.79043197631836,243.83731079101562,36.08000946044922,462.5841369628906,163.486572265625,414.08343505859375,97.83142852783203,94.09354400634766,119.1894760131836,55.901554107666016,42.71588134765625,225.7575225830078,91.45140838623047,195.64967346191406,27.780841827392578,159.70425415039062,129.81028747558594,56.26240921020508,316.0599060058594,418.660888671875,253.99510192871094,74.27900695800781,132.51382446289062,347.56512451171875,197.02000427246094,89.71013641357422,232.0025634765625,79.1927719116211,48.320823669433594,326.3299865722656,17.364368438720703,161.6540985107422,40.56709671020508,139.3168487548828,115.52493286132812,6.900000095367432,263.33251953125,100.22803497314453,78.85798645019531,54.670406341552734,109.24473571777344,151.30123901367188,143.1539764404297,128.77999877929688,461.9438781738281,216.079345703125,34.84038162231445,67.90957641601562,45.69366455078125,103.43008422851562
2023-01-19,133.8623046875,137.90528869628906,67.70999908447266,208.91268920898438,93.68000030517578,284.9716491699219,143.1566162109375,207.08999633789062,31.42685317993164,63.54694366455078,238.14886474609375,35.948062896728516,452.9555358886719,165.11927795410156,397.1795654296875,97.87094116210938,93.83588409423828,121.50309753417969,55.883140563964844,42.92985916137695,221.7449493408203,93.57377624511719,192.22024536132812,27.40477752685547,159.48788452148438,128.08035278320312,56.17774200439453,316.2547912597656,416.8013000488281,251.64642333984375,75.02433776855469,135.6319122314453,338.9698181152344,190.3800048828125,87.45298767089844,228.18521118164062,78.04928588867188,49.20228958129883,315.7799987792969,16.75281524658203,159.77964782714844,40.531036376953125,136.3705596923828,114.24393463134766,6.730000019073486,264.9635009765625,99.52167510986328,73.95479583740234,54.90964889526367,108.06515502929688,149.6737518310547,142.40830993652344,127.16999816894531,469.82012939453125,217.0147247314453,34.9188232421875,67.90957641601562,45.04154968261719,104.09398651123047
2023-01-20,136.4352569580078,138.72134399414062,70.06999969482422,207.0980682373047,97.25,289.2573547363281,147.78713989257812,206.75999450683594,32.01321029663086,64.08204650878906,241.9863739013672,37.10737228393555,463.2015075683594,166.8719482421875,399.1236877441406,102.21723937988281,93.6978530883789,122.8542709350586,56.453853607177734,44.165035247802734,222.9324188232422,98.92455291748047,193.53262329101562,28.176193237304688,158.74468994140625,128.39402770996094,56.51639175415039,320.2306213378906,420.5679016113281,256.4200744628906,76.33576965332031,138.83963012695312,343.50457763671875,193.97999572753906,89.39432525634766,236.34140014648438,77.32161712646484,50.018104553222656,342.5,17.826034545898438,160.01513671875,40.666263580322266,136.89718627929688,115.68505859375,7.019999980926514,266.3917236328125,100.26622009277344,74.64278411865234,54.88093185424805,110.49581146240234,152.5994873046875,142.388671875,133.4199981689453,472.10931396484375,220.85462951660156,34.86652755737305,69.0279769897461,45.59634017944336,105.9922103881836
2023-01-23,139.64154052734375,137.75692749023438,76.52999877929688,201.7291259765625,97.5199966430664,293.3624267578125,150.1267852783203,209.97000122070312,32.45770263671875,64.00823211669922,244.88388061523438,37.946224212646484,475.2613220214844,166.6505584716797,397.89886474609375,104.40027618408203,92.93406677246094,124.17766571044922,56.70237731933594,43.71764373779297,222.60682678222656,100.84764099121094,195.86044311523438,29.188690185546875,158.34014892578125,130.47561645507812,56.65748596191406,318.155029296875,418.67034912109375,257.0980224609375,77.71321868896484,142.72479248046875,344.7296447753906,196.94000244140625,90.22100830078125,238.6632843017578,78.12489318847656,50.290042877197266,357.4200134277344,19.179052352905273,159.2992706298828,40.549072265625,135.05873107910156,118.74625396728516,7.380000114440918,268.0043029785156,101.38304901123047,75.32110595703125,53.455081939697266,111.67537689208984,154.8760986328125,141.6527862548828,143.75,471.2265930175781,220.72662353515625,34.54401397705078,70.40228271484375,46.277652740478516,105.44051361083984
2023-01-24,141.0467529296875,136.9593963623047,74.69999694824219,201.2614288330078,96.31999969482422,297.7525634765625,151.42332458496094,211.97999572753906,32.69413375854492,64.35881042480469,249.6420440673828,37.465538024902344,474.7789306640625,166.807373046875,405.02398681640625,104.70649719238281,93.28374481201172,122.86353302001953,57.62287139892578,43.36751937866211,225.4797821044922,98.85479736328125,198.22653198242188,28.8511905670166,158.34014892578125,131.5972137451172,56.95851135253906,320.2403869628906,426.21307373046875,257.355712890625,76.23197937011719,142.59530639648438,342.2499084472656,196.75999450683594,88.71625518798828,238.13197326660156,79.28727722167969,50.06498718261719,363.8299865722656,19.25099754333496,160.77809143066406,40.305660247802734,135.79603576660156,119.05709838867188,7.019999980926514,270.7318115234375,101.79350280761719,76.79399108886719,53.08187484741211,112.10430908203125,153.86009216308594,143.06568908691406,143.88999938964844,476.8427429199219,220.4411163330078,35.23262405395508,70.97096252441406,46.40093231201172,106.4223403930664
2023-01-25,140.38375854492188,137.05213928222656,74.91000366210938,204.52584838867188,97.18000030517578,296.5267639160156,152.8271026611328,212.67999267578125,32.97785568237305,65.28138732910156,250.4463653564453,37.79541778564453,473.5922546386719,165.19308471679688,402.07867431640625,106.80062866210938,93.32976531982422,122.62290954589844,57.19944381713867,45.3613166809082,217.27268981933594,96.3836898803711,197.9774627685547,28.63905143737793,159.46905517578125,132.23403930664062,57.315975189208984,318.0283203125,430.89044189453125,260.63995361328125,76.60936737060547,140.9615478515625,343.23785400390625,193.07000732421875,88.83700561523438,236.72509765625,72.37915802001953,51.65911865234375,367.9599914550781,19.308956146240234,161.94607543945312,40.63020324707031,135.7002716064453,118.38833618164062,7.21999979019165,269.3312072753906,102.11804962158203,76.75521850585938,53.82830047607422,111.87197875976562,154.48098754882812,145.28314208984375,144.42999267578125,477.7157897949219,221.43553161621094,35.154178619384766,70.00421142578125,46.18031692504883,105.86129760742188
2023-01-26,142.46189880371094,136.6904754638672,75.16000366210938,206.74267578125,99.22000122070312,300.8598937988281,151.95950317382812,212.72999572753906,33.422359466552734,65.7242202758789,254.01251220703125,38.08760070800781,480.75091552734375,173.2276611328125,409.42742919921875,108.36134338378906,93.25614166259766,125.79724884033203,57.28228759765625,44.203941345214844,218.4506072998047,98.80499267578125,200.54473876953125,29.01511573791504,158.8857879638672,133.0514678955078,57.203094482421875,321.09796142578125,436.2509460449219,262.2820739746094,77.21318054199219,146.73947143554688,344.7987976074219,193.24000549316406,89.63582611083984,243.9957733154297,72.19961547851562,50.75890350341797,364.8699951171875,19.787607192993164,160.3353729248047,40.257205963134766,135.15447998046875,120.62065124511719,7.239999771118164,274.0306701660156,103.81716918945312,75.63117980957031,54.99576950073242,112.89069366455078,157.13389587402344,145.89149475097656,160.27000427246094,477.6963806152344,221.24847412109375,35.10187911987305,70.30750274658203,46.13813781738281,110.11595916748047
2023-01-27,144.411376953125,135.65182495117188,75.4000015258789,206.51817321777344,102.23999786376953,298.5222473144531,167.9762725830078,211.1699981689453,33.526390075683594,64.46951293945312,256.357666015625,37.324153900146484,485.5652160644531,165.5343780517578,406.4917907714844,108.20330047607422,93.47699737548828,124.62191772460938,58.32244873046875,43.591217041015625,217.85687255859375,100.34942626953125,199.3760528564453,27.15406036376953,158.264892578125,133.3746795654297,56.902069091796875,316.41070556640625,436.0517578125,260.1244201660156,77.91134643554688,151.16258239746094,343.63299560546875,189.35000610351562,89.97022247314453,244.15318298339844,71.42469787597656,49.999351501464844,360.7699890136719,20.350196838378906,159.77020263671875,39.83870315551758,134.59913635253906,122.29723358154297,7.550000190734863,275.80902099609375,104.0653305053711,72.37530517578125,54.51729965209961,114.92816162109375,158.52621459960938,143.96835327148438,177.89999389648438,471.4593505859375,227.87481689453125,35.42439270019531,71.26477813720703,46.491783142089844,108.10550689697266
2023-01-30,141.51187133789062,135.06759643554688,72.44999694824219,203.9646453857422,100.55000305175781,298.2847595214844,168.31744384765625,209.6699981689453,33.3845329284668,64.2757797241211,253.41168212890625,36.9848518371582,485.5555725097656,160.69151306152344,408.84417724609375,106.27708435058594,93.53221893310547,122.25273895263672,57.12580871582031,42.77423858642578,218.4123077392578,97.59931182861328,197.12490844726562,26.951566696166992,152.4039306640625,132.2435760498047,57.04317092895508,316.7322692871094,436.99102783203125,258.62554931640625,77.91134643554688,146.5003662109375,343.18841552734375,180.8699951171875,89.85317993164062,238.79116821289062,70.92383575439453,49.45547103881836,353.1099853515625,19.148073196411133,159.6383514404297,39.620365142822266,135.02044677734375,120.36632537841797,7.369999885559082,275.4127502441406,103.47351837158203,73.16021728515625,53.9144172668457,112.55111694335938,158.6861114501953,144.2136688232422,166.66000366210938,471.20721435546875,225.5708465576172,35.781776428222656,70.62975311279297,46.118675231933594,106.18859100341797
2023-01-31,142.78843688964844,137.01504516601562,75.1500015258789,208.95008850097656,103.12999725341797,304.5659484863281,170.53033447265625,213.0,33.55476379394531,64.71861267089844,244.48658752441406,37.08852005004883,493.1387939453125,160.52545166015625,411.021484375,107.16610717773438,94.27759552001953,122.39155578613281,58.58938980102539,43.39669418334961,223.1909942626953,99.51244354248047,199.71131896972656,27.250486373901367,153.73980712890625,133.03248596191406,57.68283462524414,322.4914245605469,439.52423095703125,255.2935028076172,78.95858764648438,148.4031219482422,355.31072998046875,176.05999755859375,91.13600158691406,243.80882263183594,70.52692413330078,49.63364028930664,353.8599853515625,19.52280044555664,161.0889434814453,40.17531967163086,136.3322296142578,121.76978302001953,7.78000020980835,280.4346618652344,104.17988586425781,75.02070617675781,54.5268669128418,114.79411315917969,161.94113159179688,146.49981689453125,173.22000122070312,484.2049865722656,226.6637725830078,36.235042572021484,71.12261199951172,46.67671203613281,108.47955322265625
2023-02-01,143.9165802001953,135.9486083984375,84.63999938964844,212.4576873779297,105.1500015258789,302.3042907714844,169.2435760498047,214.75,33.97088623046875,64.6724853515625,241.82162475585938,37.672889709472656,499.6702880859375,158.0717315673828,415.0555114746094,108.05513000488281,94.36042022705078,117.80130767822266,58.91156768798828,43.58148193359375,220.69151306152344,101.06684875488281,198.02536010742188,28.03155517578125,155.1509552001953,132.6807861328125,57.69224548339844,322.6278076171875,438.5659484863281,254.2146453857422,80.9209976196289,152.53732299804688,357.6522216796875,174.3000030517578,91.9412612915039,248.66903686523438,70.15837860107422,50.81517028808594,361.989990234375,20.927778244018555,161.59756469726562,40.00246810913086,137.10784912109375,123.29566192626953,8.199999809265137,281.90899658203125,104.99125671386719,75.82498168945312,53.301971435546875,115.21409606933594,166.58848571777344,148.12855529785156,181.41000366210938,482.0807189941406,227.34310913085938,36.33964157104492,70.97096252441406,46.93626022338867,107.2919921875
2023-02-02,149.25051879882812,134.3164520263672,88.30999755859375,212.6915283203125,112.91000366210938,280.8000793457031,168.775634765625,209.33999633789062,34.169490814208984,62.31992721557617,237.32513427734375,38.747379302978516,505.875,155.90396118164062,395.1868591308594,111.82850646972656,93.90030670166016,115.45063018798828,61.07472229003906,42.51163864135742,221.61087036132812,108.41047668457031,198.65760803222656,29.11154556274414,155.7342071533203,132.06297302246094,56.704524993896484,323.57305908203125,433.76519775390625,251.293212890625,82.62866973876953,188.05166625976562,365.7732849121094,176.35000610351562,92.89635467529297,260.3277587890625,71.443603515625,49.16477966308594,366.8900146484375,21.693220138549805,160.0998992919922,40.339080810546875,136.1311798095703,126.67710876464844,8.989999771118164,286.99542236328125,104.1894302368164,74.24551391601562,50.03878402709961,117.76984405517578,170.2950439453125,144.18421936035156,188.27000427246094,456.6962890625,226.0237274169922,36.461673736572266,72.28839111328125,46.59559631347656,103.93501281738281
2023-02-03,152.89218139648438,134.6503143310547,86.08999633789062,207.70606994628906,103.38999938964844,270.8413391113281,174.36154174804688,206.00999450683594,34.45321273803711,61.886314392089844,240.0966796875,37.672889709472656,497.5344543457031,156.3098602294922,394.71051025390625,109.35902404785156,92.55677795410156,115.330322265625,59.58353042602539,41.97672653198242,221.73533630371094,104.84329223632812,194.1648712158203,29.236902236938477,154.8592987060547,134.10655212402344,56.281219482421875,315.33880615234375,435.5583190917969,252.26702880859375,82.17581939697266,185.82017517089844,356.2887878417969,173.25,93.10234069824219,254.1786346435547,70.56472778320312,46.74544906616211,365.8999938964844,21.08466339111328,159.2992706298828,40.084346771240234,136.55247497558594,123.97384643554688,8.40999984741211,284.24029541015625,99.55985260009766,76.57110595703125,50.37371063232422,116.00048828125,166.28744506835938,142.4573516845703,189.97999572753906,457.8505859375,226.58499145507812,36.182735443115234,71.86188507080078,45.97592544555664,104.65503692626953
2023-02-06,150.1510009765625,134.4833984375,83.68000030517578,206.31240844726562,102.18000030517578,268.95037841796875,172.04139709472656,206.80999755859375,34.39646530151367,60.908382415771484,243.64349365234375,37.239322662353516,498.2979431152344,156.485107421875,398.7640075683594,108.5292739868164,93.68865203857422,114.59922790527344,58.893150329589844,41.772483825683594,222.5110626220703,103.09954833984375,195.45806884765625,28.002227783203125,153.68333435058594,134.8954620361328,56.60103988647461,314.61767578125,445.06500244140625,255.79000854492188,80.42095947265625,185.35195922851562,352.6037292480469,170.27000427246094,92.6060791015625,252.62413024902344,71.35855102539062,44.63557434082031,361.4800109863281,21.073671340942383,161.8424835205078,39.8114128112793,135.39385986328125,123.80430603027344,8.3100004196167,283.57684326171875,100.24712371826172,77.38509368896484,50.80434036254883,114.9549560546875,163.5404510498047,139.29794311523438,194.75999450683594,460.9738464355469,225.90560913085938,35.982261657714844,70.62975311279297,45.64175796508789,104.47737884521484
2023-02-07,153.04061889648438,134.5946502685547,85.91000366210938,205.28347778320312,102.11000061035156,270.8888854980469,174.20553588867188,214.75999450683594,34.77476119995117,61.63721466064453,241.9379119873047,37.39012908935547,499.2064514160156,160.59002685546875,398.0738220214844,110.26779174804688,92.77763366699219,118.25476837158203,59.59272766113281,42.492191314697266,222.13758850097656,107.65319061279297,196.82789611816406,28.35359764099121,153.72097778320312,136.53982543945312,56.506980895996094,328.5136413574219,444.3343811035156,255.23622131347656,81.68521118164062,190.89080810546875,354.14495849609375,171.05999755859375,92.90570831298828,263.23992919921875,71.89720916748047,45.685829162597656,362.95001220703125,22.156883239746094,161.59756469726562,39.65675354003906,134.072509765625,122.70226287841797,8.329999923706055,278.3061218261719,101.9748764038086,78.67387390136719,51.81389617919922,112.5064468383789,164.40591430664062,140.2987518310547,196.80999755859375,462.5647277832031,227.7566375732422,35.34593963623047,71.00888061523438,45.73908996582031,107.4603042602539
2023-02-08,150.3390350341797,134.1031951904297,84.69000244140625,204.34812927246094,100.05000305175781,272.950927734375,174.4980010986328,213.5,34.51941680908203,61.39735412597656,241.17236328125,36.53242874145508,486.9129943847656,156.81719970703125,396.29498291015625,110.41596221923828,91.2684555053711,119.0506591796875,60.04377365112305,41.8405647277832,219.4178466796875,99.64197540283203,193.7146453857422,27.563013076782227,153.91854858398438,135.579833984375,56.17774200439453,325.7168273925781,445.5868225097656,250.92088317871094,81.28894805908203,182.73196411132812,351.9121398925781,164.33999633789062,92.6622543334961,262.42333984375,70.90493774414062,45.3388671875,366.8299865722656,22.188861846923828,161.22079467773438,40.01156234741211,132.68408203125,122.25955963134766,8.220000267028809,278.2785339355469,101.46896362304688,78.1118392944336,52.602298736572266,111.0230484008789,161.61187744140625,141.10333251953125,201.2899932861328,468.71429443359375,226.65390014648438,35.31979751586914,71.08470153808594,45.492515563964844,106.52521514892578
2023-02-09,149.2999725341797,137.89601135253906,83.20999908447266,201.28016662597656,98.23999786376953,272.61834716796875,174.85870361328125,211.99000549316406,33.781742095947266,61.51728439331055,238.66246032714844,35.72185516357422,483.8397216796875,155.37818908691406,396.6060485839844,109.01329040527344,89.76847839355469,117.68099975585938,59.22452926635742,41.76274871826172,218.97731018066406,95.11823272705078,190.84080505371094,27.065242767333984,151.83944702148438,133.46971130371094,56.08367156982422,324.0798034667969,446.0042724609375,248.85865783691406,78.88311767578125,177.24293518066406,348.98779296875,164.47999572753906,91.81017303466797,259.36358642578125,69.24169921875,44.616825103759766,362.5,22.320764541625977,162.74671936035156,39.429317474365234,131.22865295410156,120.60179901123047,7.949999809265137,275.0810546875,101.7375717163086,77.35366821289062,51.76581573486328,111.1749496459961,161.2167510986328,140.16139221191406,207.32000732421875,471.1490783691406,226.25927734375,34.7009162902832,70.1274185180664,45.914276123046875,106.92730712890625
2023-02-10,149.6666717529297,141.0026092529297,81.4800033569336,202.71124267578125,97.61000061035156,273.5020751953125,174.74171447753906,212.88999938964844,33.64933776855469,60.871482849121094,240.00946044921875,36.15542221069336,483.22113037109375,158.6344451904297,406.1127014160156,106.7413558959961,91.20402526855469,124.1406478881836,59.66636657714844,41.19865417480469,223.34423828125,94.52037811279297,192.03823852539062,27.133563995361328,152.5450439453125,134.05899047851562,56.08367156982422,323.5633544921875,456.19390869140625,250.53900146484375,78.95858764648438,173.48727416992188,347.0118408203125,169.27999877929688,92.17536163330078,258.8519592285156,70.6308822631836,44.991912841796875,347.3599853515625,21.249544143676758,165.96812438964844,39.92058563232422,132.38723754882812,120.64891052246094,7.510000228881836,276.35272216796875,102.73526763916016,78.20903778076172,54.1887321472168,111.121337890625,159.94677734375,140.99539184570312,196.88999938964844,479.4132385253906,224.13824462890625,34.875247955322266,71.3500747680664,46.62804412841797,111.4344253540039
