Date,AAPL,ABBV,AMD,AMT,AMZN,APD,AXP,BA,BAC,BHP,CAT,CMCSA,COST,CVX,DE,DIS,DUK,EOG,EQR,FCX,GD,GOOG,HON,INTC,JNJ,JPM,KO,LIN,LMT,MCD,MDT,META,MLM,MO,MRNA,MS,MSFT,NEE,NEM,NFLX,NVDA,PEP,PFE,PG,PLD,PLTR,PSA,SBUX,SCHW,SLB,SPG,TGT,TMUS,TSLA,UNH,V,VZ,WELL,WMT,XOM
2023-08-15,176.35256958007812,143.94354248046875,111.3499984741211,176.37603759765625,137.6699981689453,274.2898254394531,158.96583557128906,232.25999450683594,28.7264404296875,52.2730827331543,271.58819580078125,44.98189163208008,540.9043579101562,149.6413116455078,422.2297668457031,85.99761199951172,85.87710571289062,122.25997161865234,60.256126403808594,39.04318618774414,216.24549865722656,129.80360412597656,182.79783630371094,34.198036193847656,165.10243225097656,145.48187255859375,57.75612258911133,372.4227294921875,426.35748291015625,278.30596923828125,79.4478530883789,300.80096435546875,452.39678955078125,37.89870071411133,96.41000366210938,82.12821960449219,318.1502990722656,64.46940612792969,36.78109359741211,423.70001220703125,43.92005920410156,173.17474365234375,32.90764617919922,150.082763671875,117.24069213867188,15.369999885559082,263.1629333496094,96.96416473388672,59.806541442871094,56.387840270996094,108.68983459472656,120.20201873779297,135.97177124023438,232.9600067138672,495.2550354003906,237.5050811767578,29.998903274536133,80.77285766601562,52.23753356933594,103.64446258544922
2023-08-16,175.47801208496094,143.40419006347656,107.19000244140625,169.09869384765625,135.07000732421875,275.0401611328125,157.8367156982422,229.9499969482422,28.102785110473633,51.31360626220703,268.787841796875,44.32194900512695,541.4273071289062,149.0680694580078,414.65924072265625,85.29627227783203,86.12128448486328,121.74874877929688,60.105506896972656,38.22019577026367,216.6912841796875,128.6477508544922,181.5227508544922,32.978431701660156,164.5773468017578,144.8645782470703,57.76566696166992,370.8716735839844,427.8473205566406,275.50653076171875,78.22986602783203,293.17010498046875,448.1337585449219,37.61711883544922,98.91999816894531,81.9661636352539,317.377685546875,64.67041778564453,36.60899353027344,415.45001220703125,43.466270446777344,173.04104614257812,32.9913330078125,148.55084228515625,116.43800354003906,15.449999809265137,262.2972717285156,95.93675231933594,59.29646301269531,55.84648132324219,106.60585021972656,123.75857543945312,135.64796447753906,225.60000610351562,492.1956787109375,236.97032165527344,30.007925033569336,80.75346374511719,52.263790130615234,101.90042877197266
2023-08-17,172.9239044189453,141.9564208984375,104.44000244140625,167.50262451171875,133.97999572753906,273.67413330078125,157.6599884033203,224.5399932861328,28.093189239501953,51.87637710571289,269.4340515136719,44.226295471191406,529.8636474609375,151.56329345703125,409.98388671875,84.87152099609375,86.14502716064453,122.81854248046875,60.020782470703125,38.81785202026367,215.45079040527344,129.99293518066406,181.02635192871094,32.044063568115234,166.12393188476562,143.35989379882812,57.88984298706055,369.4580993652344,429.337158203125,272.0892333984375,78.22028350830078,284.005126953125,428.36517333984375,37.458736419677734,106.23999786376953,81.77552795410156,313.890869140625,64.62256622314453,36.962745666503906,403.0,43.324337005615234,170.40545654296875,33.94908905029297,147.48428344726562,114.86129760742188,14.149999618530273,256.284912109375,93.60084533691406,58.62944030761719,55.962486267089844,105.25957489013672,125.06584930419922,133.8033447265625,219.22000122070312,482.8122863769531,235.0689239501953,29.818519592285156,79.33724212646484,51.09223175048828,103.87443542480469
2023-08-18,173.410888671875,142.06997680664062,105.44999694824219,167.6356201171875,133.22000122070312,273.98193359375,157.31637573242188,226.64999389648438,27.930078506469727,51.479671478271484,268.0926208496094,43.7672004699707,527.7620239257812,152.6543426513672,388.3285217285156,84.9110336303711,86.61991882324219,123.67061614990234,60.105506896972656,38.05364227294922,217.49566650390625,127.65133666992188,181.61033630371094,32.211265563964844,164.67282104492188,143.68783569335938,58.21458053588867,368.22119140625,432.5859069824219,271.97332763671875,78.18191528320312,282.172119140625,427.46307373046875,37.757911682128906,101.62000274658203,80.91763305664062,313.4947509765625,64.92887878417969,36.52294158935547,404.5299987792969,43.27935791015625,170.1476287841797,34.088565826416016,147.9011993408203,116.07489013671875,14.399999618530273,257.2822265625,94.24055480957031,58.384212493896484,56.09782409667969,106.59663391113281,126.12320709228516,133.5776824951172,215.49000549316406,487.1912536621094,235.86119079589844,29.9267520904541,78.76493835449219,51.82732391357422,105.44596862792969
2023-08-21,174.75253295898438,142.08889770507812,108.22000122070312,166.27706909179688,134.67999267578125,274.3571472167969,157.9545440673828,227.22000122070312,27.968460083007812,51.88560485839844,267.0644836425781,43.862850189208984,526.0866088867188,152.14202880859375,382.2349548339844,84.8320083618164,85.1287612915039,123.4244384765625,59.31476593017578,37.945865631103516,217.36001586914062,128.46839904785156,181.97047424316406,32.5948486328125,159.76577758789062,144.1797637939453,57.717918395996094,370.5673828125,433.96038818359375,270.33233642578125,78.26822662353516,288.7968444824219,428.8311767578125,37.599525451660156,111.08000183105469,80.3075942993164,318.84375,64.2109603881836,36.57075119018555,408.2900085449219,46.94569396972656,169.068603515625,34.41402053833008,147.15460205078125,114.80396270751953,14.5,257.10345458984375,93.49422454833984,58.26649856567383,55.527469635009766,103.9409408569336,122.8357925415039,132.99879455566406,231.27999877929688,486.4483947753906,237.13865661621094,29.7643985748291,77.91133117675781,51.68949890136719,104.17149353027344
2023-08-22,176.13394165039062,140.27207946777344,105.66000366210938,166.9515838623047,134.25,274.222412109375,156.1873016357422,230.07000732421875,27.28723907470703,51.07373809814453,264.56768798828125,43.58548355102539,521.3992309570312,150.88966369628906,376.7770690917969,84.74311828613281,85.09077453613281,122.35464477539062,59.512454986572266,38.10262680053711,217.36001586914062,129.22567749023438,181.05551147460938,32.34896469116211,158.4960479736328,141.18968200683594,57.364524841308594,370.6655578613281,435.3540954589844,270.5929260253906,80.29183197021484,286.50555419921875,432.5687561035156,37.63471984863281,116.23999786376953,79.09701538085938,319.4182434082031,64.63213348388672,36.90537643432617,413.1700134277344,45.64727783203125,167.77944946289062,34.255943298339844,147.21278381347656,115.6448745727539,14.670000076293945,257.52685546875,93.11621856689453,55.382598876953125,54.531761169433594,102.29035186767578,120.0962905883789,132.6161346435547,233.19000244140625,481.2288818359375,238.23793029785156,29.94478988647461,77.4554214477539,51.525413513183594,103.58696746826172
2023-08-23,179.99986267089844,139.17445373535156,109.43000030517578,168.9561767578125,135.52000427246094,274.8765563964844,156.54074096679688,228.5800018310547,27.296833038330078,52.56830596923828,267.33868408203125,43.48026657104492,523.8107299804688,151.08889770507812,385.6485290527344,84.78263092041016,85.8031005859375,122.02330017089844,60.40673828125,38.46512985229492,217.922119140625,132.7330780029297,182.0970458984375,33.4210319519043,157.0735626220703,142.14456176757812,57.565101623535156,371.4115905761719,436.92083740234375,272.098876953125,80.25347900390625,293.12030029296875,438.4477844238281,37.94269561767578,115.45999908447266,79.48783111572266,323.9154357910156,64.98631286621094,37.469482421875,427.54998779296875,47.094627380371094,170.09034729003906,34.088565826416016,148.58961486816406,117.60382080078125,15.300000190734863,259.041748046875,92.25358581542969,56.9128303527832,55.962486267089844,102.9450454711914,118.433349609375,133.7641143798828,236.86000061035156,478.3943786621094,239.95115661621094,29.93577003479004,78.57093048095703,51.883113861083984,102.6766128540039
2023-08-24,175.28919982910156,138.74862670898438,101.80000305175781,168.3006591796875,131.83999633789062,275.7231140136719,154.92071533203125,217.30999755859375,27.45993995666504,51.08295822143555,263.6864318847656,43.26985168457031,515.9220581054688,149.84603881835938,378.1758117675781,81.46363067626953,85.47069549560547,118.98430633544922,60.340850830078125,37.6225471496582,216.97235107421875,129.95306396484375,180.22816467285156,32.05389404296875,157.60816955566406,142.00953674316406,57.41227340698242,371.0091247558594,434.9792785644531,272.5622253417969,77.7407455444336,285.6588134765625,433.698974609375,38.189083099365234,112.6500015258789,79.53549194335938,316.95172119140625,64.344970703125,37.34518814086914,406.92999267578125,47.1416015625,169.19273376464844,33.62364196777344,147.9011993408203,116.33290100097656,14.140000343322754,257.59271240234375,91.91434478759766,56.736263275146484,54.89911651611328,102.0413818359375,119.2888412475586,130.81076049804688,230.0399932861328,477.0845642089844,237.14857482910156,30.107139587402344,77.95013427734375,51.48603439331055,101.91001892089844
2023-08-25,177.50540161132812,138.805419921875,102.25,168.6616668701172,133.25999450683594,277.3295593261719,155.44110107421875,223.41000366210938,27.344804763793945,50.93534851074219,266.8784484863281,43.48983383178711,518.1538696289062,150.965576171875,381.6676330566406,82.34276580810547,86.03106689453125,120.30973052978516,60.547943115234375,37.5539665222168,216.6912841796875,130.22210693359375,181.33779907226562,32.703041076660156,159.8679656982422,141.83592224121094,57.67970657348633,374.5921936035156,433.575927734375,274.7148742675781,78.82447814941406,284.41357421875,433.4808654785156,38.42666244506836,111.93000030517578,79.32579040527344,319.9333801269531,65.05330657958984,36.62812042236328,416.0299987792969,45.99711990356445,171.33175659179688,33.828208923339844,148.87078857421875,117.21202850341797,14.529999732971191,259.9732360839844,92.54434967041016,57.04035568237305,54.58009719848633,102.1059341430664,117.06839752197266,130.84022521972656,238.58999633789062,478.08154296875,240.2185516357422,30.080080032348633,78.60004425048828,51.791229248046875,103.73069763183594
2023-08-28,179.0756378173828,139.50563049316406,102.61000061035156,169.2696990966797,133.13999938964844,278.8302001953125,156.2952880859375,227.05999755859375,27.594266891479492,51.728763580322266,269.0619812011719,43.97761917114258,520.2691040039062,151.99972534179688,386.0495300292969,83.13301849365234,85.49918365478516,120.63160705566406,60.78328323364258,38.17121124267578,218.39700317382812,131.3181610107422,182.875732421875,33.066951751708984,157.9832000732422,142.32781982421875,57.842079162597656,375.0633544921875,434.7581481933594,273.84613037109375,78.05723571777344,289.15545654296875,435.31494140625,38.69063949584961,113.83000183105469,80.4314956665039,320.6465759277344,65.11075592041016,37.32606887817383,418.05999755859375,46.813751220703125,172.1243438720703,33.67013168334961,149.10350036621094,118.49250793457031,14.640000343322754,260.89532470703125,94.056396484375,57.923179626464844,55.90448760986328,102.97270965576172,118.64482116699219,132.63575744628906,238.82000732421875,480.1928405761719,241.46630859375,30.26047134399414,78.85224151611328,52.086578369140625,104.60269927978516
2023-08-29,182.9813232421875,139.65701293945312,105.91999816894531,172.43336486816406,134.91000366210938,282.4855651855469,157.32620239257812,227.25,27.98764991760254,52.85430908203125,274.1927490234375,44.74278259277344,526.6536865234375,151.7625274658203,395.2535095214844,83.37007141113281,85.75562286376953,121.03870391845703,61.32927322387695,39.37630844116211,219.1723175048828,135.00491333007812,184.47203063964844,33.74560546875,158.00244140625,143.48529052734375,57.78477478027344,379.7557373046875,430.9903869628906,273.75927734375,78.71898651123047,296.8560485839844,441.9573669433594,38.910621643066406,115.98999786376953,81.5467529296875,325.3121643066406,65.07027435302734,37.78499221801758,429.989990234375,48.761871337890625,172.773681640625,33.61434555053711,149.19073486328125,119.54366302490234,15.399999618530273,262.44781494140625,96.10151672363281,58.31554412841797,56.28150177001953,104.68785095214844,121.26898193359375,134.16641235351562,257.17999267578125,481.7078552246094,242.96168518066406,31.288698196411133,80.56916046142578,52.52303695678711,105.2255630493164
2023-08-30,186.48947143554688,140.3478240966797,106.58999633789062,173.1743927001953,135.07000732421875,284.2747802734375,157.25746154785156,228.85000610351562,27.862918853759766,53.278690338134766,276.44482421875,45.06797790527344,526.1588134765625,151.97125244140625,404.2228088378906,83.25153350830078,85.43270111083984,120.96295928955078,61.65874481201172,39.37630844116211,220.22869873046875,136.43975830078125,183.53759765625,33.96198272705078,157.4447021484375,142.9065704345703,57.75612258911133,379.9913024902344,434.84466552734375,274.3866882324219,78.93956756591797,293.97705078125,442.1952209472656,39.174598693847656,116.62000274658203,81.27032470703125,325.6885681152344,64.66544342041016,38.01445007324219,434.6700134277344,49.24164962768555,172.9169464111328,33.38187789916992,149.35557556152344,120.11701202392578,16.329999923706055,264.3955078125,96.1887435913086,58.639244079589844,57.035526275634766,104.66941833496094,122.02835845947266,134.80416870117188,256.8999938964844,480.4371643066406,243.84303283691406,31.24359703063965,80.42366790771484,52.90043258666992,106.25089263916016
2023-08-31,186.70811462402344,139.0609130859375,105.72000122070312,172.26234436035156,138.00999450683594,284.2459411621094,155.1171112060547,224.02999877929688,27.73714828491211,53.038822174072266,275.2698669433594,44.72365951538086,532.9703979492188,152.8441162109375,401.94384765625,82.65885925292969,84.34046173095703,121.7676773071289,61.028038024902344,39.10197830200195,219.64720153808594,136.85826110839844,182.93411254882812,34.56195068359375,155.473388671875,141.14146423339844,57.14484405517578,379.9422912597656,433.8190612792969,272.86297607421875,78.16273498535156,294.7640380859375,443.3074645996094,38.910621643066406,113.06999969482422,81.16547393798828,324.66827392578125,64.38592529296875,37.68938446044922,433.67999267578125,49.332611083984375,171.09461975097656,32.89834976196289,149.64645385742188,118.68363189697266,14.979999542236328,260.04852294921875,94.44409942626953,58.02126693725586,56.99686050415039,104.65096282958984,121.64385986328125,133.68560791015625,258.0799865722656,465.8245544433594,243.29837036132812,31.550260543823242,80.39456176757812,53.36314392089844,106.5479507446289
2023-09-01,188.28831481933594,140.23423767089844,109.44999694824219,171.75880432128906,138.1199951171875,286.6796875,156.7174530029297,223.39999389648438,28.037059783935547,53.74919891357422,280.2830810546875,43.73851013183594,528.0897216796875,155.880126953125,409.72955322265625,80.64376068115234,83.5141372680664,124.00194549560547,60.24671173095703,40.64999008178711,219.38552856445312,136.31021118164062,183.3721466064453,36.00777053833008,154.3194580078125,141.6140594482422,56.6481819152832,383.0397644042969,433.6545104980469,272.6591796875,78.76693725585938,295.2521667480469,454.211181640625,38.8138313293457,112.55999755859375,81.73739624023438,325.5597839355469,64.4533920288086,37.59377670288086,439.8800048828125,48.486995697021484,168.5943603515625,33.270294189453125,149.81129455566406,119.05630493164062,15.180000305175781,259.5028381347656,94.98686981201172,59.34550476074219,58.11823654174805,105.96038055419922,120.65379333496094,134.7453155517578,245.00999450683594,465.4922180175781,245.704833984375,31.442028045654297,80.16175079345703,53.021846771240234,108.78067016601562
2023-09-05,188.5268096923828,138.2471160888672,110.77999877929688,171.40728759765625,137.27000427246094,281.5621337890625,157.090576171875,222.57000732421875,27.71780014038086,53.970619201660156,275.7593994140625,42.61946105957031,528.5554809570312,157.92942810058594,405.357421875,80.19924926757812,82.29842376708984,126.28353881835938,60.05843734741211,39.97395706176758,216.4393310546875,136.22055053710938,180.75379943847656,36.10612106323242,154.51177978515625,140.05149841308594,56.180171966552734,375.8401184082031,430.7614440917969,270.9316101074219,76.91597747802734,299.0078125,438.6103515625,38.79623031616211,109.36000061035156,80.86997985839844,330.4036560058594,63.80760955810547,37.134849548339844,448.67999267578125,48.52597427368164,167.47885131835938,32.89834976196289,147.8042449951172,116.6291275024414,15.210000038146973,255.16517639160156,93.86254119873047,58.54115295410156,58.44829177856445,105.98802947998047,120.33658599853516,134.3135528564453,256.489990234375,469.9590759277344,242.96168518066406,30.936935424804688,78.43513488769531,52.59523391723633,108.7902603149414
2023-09-06,181.77880859375,137.78346252441406,109.27999877929688,169.11769104003906,135.36000061035156,282.1874084472656,155.12692260742188,217.9499969482422,27.466259002685547,53.970619201660156,277.0029602050781,42.97334671020508,530.457275390625,158.09071350097656,405.2204895019531,79.99181365966797,83.09623718261719,126.02792358398438,59.879581451416016,39.591854095458984,211.3222198486328,134.8853302001953,179.59548950195312,36.37167739868164,151.9442901611328,139.82003784179688,56.14196014404297,377.50457763671875,410.2001647949219,267.3212890625,77.40509033203125,298.03155517578125,435.611328125,38.303470611572266,108.23999786376953,80.22180938720703,329.7399597167969,63.3160400390625,37.192813873291016,445.760009765625,47.043521881103516,168.0269775390625,31.959196090698242,147.5133514404297,115.98888397216797,15.300000190734863,252.8505859375,92.9999008178711,57.15806198120117,59.215179443359375,106.73494720458984,118.91395568847656,131.60552978515625,251.9199981689453,466.1764221191406,243.7737274169922,30.828699111938477,79.52155303955078,52.989036560058594,109.72933959960938
2023-09-07,176.46188354492188,140.9060821533203,106.58999633789062,173.430908203125,137.85000610351562,280.9945373535156,153.92910766601562,216.0500030517578,27.214717864990234,52.547847747802734,275.5635681152344,42.88726806640625,532.3300170898438,158.10020446777344,402.716552734375,79.5868148803711,84.91032409667969,124.54157257080078,59.87017059326172,38.955013275146484,211.94247436523438,135.71237182617188,179.2158660888672,37.55194091796875,153.88673400878906,138.6239776611328,55.71216583251953,380.7843017578125,412.13531494140625,270.1260986328125,76.65702819824219,297.5334777832031,434.66796875,38.47065734863281,108.3499984741211,79.91676330566406,326.7979736328125,63.855804443359375,37.057559967041016,443.1400146484375,46.22382736206055,169.63291931152344,31.875507354736328,148.91925048828125,117.8331527709961,15.210000038146973,256.9999694824219,92.17604064941406,56.716644287109375,59.05015563964844,107.29744720458984,119.6348876953125,134.69622802734375,251.49000549316406,473.86883544921875,244.74423217773438,30.49498176574707,80.07444763183594,53.64536666870117,109.19271850585938
